-0.18,-0.95,-0.22,1.46,2.01,-4.46,479,379,207,235,417
-0.17,-0.94,-0.22,-4.21,-4.64,-4.03,475,337,210,217,414
-0.14,-0.92,-0.28,-21.67,-24.35,-27.47,481,348,201,240,420
0.01,-0.96,-0.19,5.07,0.18,6.23,476,348,211,239,419
-0.14,-1.09,-0.11,-15.14,24.05,18.98,505,356,211,232,417
-0.31,-0.91,-0.26,-4.70,-2.93,-16.30,481,327,213,241,417
-0.21,-0.89,-0.34,0.55,-8.79,-16.36,474,340,205,248,414
-0.25,-0.87,-0.36,6.53,-0.43,-0.12,480,336,214,236,416
-0.26,-0.91,-0.30,0.24,-4.76,-2.62,485,340,215,246,421
-0.24,-0.89,-0.35,2.56,-2.32,-3.05,484,336,211,246,424
-0.23,-0.92,-0.30,-3.11,19.84,-15.08,484,345,210,250,422
-0.20,-0.93,-0.27,8.12,2.20,-5.80,483,342,208,243,421
-0.16,-0.91,-0.28,0.43,-6.47,-8.79,483,351,208,229,424
-0.17,-0.94,-0.26,2.01,-4.03,-2.69,478,351,210,241,422
-0.17,-0.94,-0.26,1.10,-4.39,-2.69,478,349,214,229,423
-0.16,-0.93,-0.28,2.14,-3.78,-2.50,483,350,209,251,423
-0.18,-0.93,-0.28,1.40,-3.48,-2.20,481,354,209,253,425
-0.18,-0.92,-0.28,2.14,-4.39,-2.50,479,343,203,249,427
-0.17,-0.92,-0.28,1.89,-4.27,-2.14,485,368,213,250,426
-0.18,-0.93,-0.28,2.08,-3.91,-2.69,482,354,210,248,425
-0.19,-0.91,-0.29,3.60,-4.39,-4.09,490,351,201,247,424
-0.20,-0.93,-0.27,1.95,-3.91,-2.81,482,355,209,247,425
-0.19,-0.92,-0.28,1.34,-3.42,-2.62,485,352,217,252,426
-0.19,-0.93,-0.27,0.49,-3.36,-2.38,485,347,206,242,425
-0.19,-0.92,-0.29,-0.43,-2.75,-2.56,484,351,220,247,425
-0.19,-0.93,-0.30,2.01,-3.11,-2.99,480,353,213,245,428
-0.20,-0.92,-0.30,1.28,-3.72,-3.42,477,348,209,256,421
-0.19,-0.92,-0.31,-0.18,-3.91,-3.30,486,349,208,248,427
-0.19,-0.92,-0.31,1.46,-5.68,-2.93,486,351,208,242,429
-0.18,-0.92,-0.32,2.93,-4.70,-3.30,485,352,214,249,433
-0.20,-0.92,-0.30,1.77,-4.46,-2.81,479,352,214,252,425
-0.19,-0.92,-0.31,1.71,-3.60,-3.23,486,355,208,248,428
-0.19,-0.91,-0.31,1.65,-3.42,-2.62,485,350,207,253,427
-0.19,-0.91,-0.31,2.32,-4.27,-2.81,478,351,210,252,425
-0.18,-0.91,-0.33,0.67,-3.60,-3.48,484,352,213,251,425
-0.18,-0.92,-0.31,1.16,-4.70,-2.50,484,347,212,251,430
-0.18,-0.92,-0.32,3.11,-3.66,-1.83,482,353,211,258,429
-0.19,-0.88,-0.32,2.14,-3.97,-2.26,483,355,209,249,423
-0.19,-0.91,-0.32,2.08,-4.52,-2.32,484,355,201,249,424
-0.19,-0.91,-0.32,6.77,-3.60,-4.21,485,353,209,250,434
-0.19,-0.91,-0.34,2.08,-4.88,-2.69,481,365,202,250,423
-0.19,-0.91,-0.33,2.75,-3.60,-2.50,483,355,215,244,433
-0.18,-0.92,-0.32,2.01,-3.48,-2.75,484,355,216,256,428
-0.20,-0.91,-0.32,1.53,-2.62,-2.99,485,356,211,251,426
-0.17,-0.90,-0.33,0.79,-3.66,-2.93,485,357,213,258,420
-0.19,-0.91,-0.33,2.26,-4.46,-3.72,481,357,219,250,425
-0.19,-0.91,-0.33,2.38,-3.23,-2.44,482,359,216,244,431
-0.19,-0.90,-0.34,2.20,-3.54,-2.38,515,362,210,247,425
-0.20,-0.91,-0.33,2.08,-3.30,-2.62,487,362,212,257,424
-0.18,-0.90,-0.35,1.10,-4.21,-3.54,483,360,216,251,425
-0.16,-0.90,-0.35,-3.91,-3.48,-3.54,491,357,208,257,430
-0.19,-0.90,-0.36,2.99,-1.77,-2.32,484,363,213,254,426
-0.20,-0.90,-0.35,2.44,-4.76,-2.56,483,359,213,256,425
-0.20,-0.91,-0.35,1.40,-2.38,-2.44,482,355,211,260,431
-0.19,-0.90,-0.36,1.28,-4.27,-2.81,481,358,211,255,427
-0.19,-0.89,-0.37,2.62,-2.75,-3.05,481,360,210,246,425
-0.19,-0.89,-0.36,2.14,-4.39,-3.23,483,356,210,252,428
-0.20,-0.90,-0.36,3.17,-6.53,-5.00,483,360,210,235,427
-0.15,-0.88,-0.37,0.73,0.79,-3.72,480,355,220,261,426
-0.24,-0.93,-0.28,0.55,-4.70,-4.64,482,360,211,257,431
-0.20,-0.88,-0.37,-0.06,-1.83,-2.81,480,363,217,251,431
-0.20,-0.89,-0.37,1.28,-2.20,-2.44,483,356,214,251,427
-0.19,-0.89,-0.40,0.98,-2.75,-2.87,485,360,201,257,426
-0.21,-0.88,-0.38,0.55,-2.93,-2.26,495,358,216,253,427
-0.21,-0.89,-0.39,1.83,-2.38,-2.44,484,364,212,259,432
-0.19,-0.89,-0.38,3.17,-2.93,-5.92,481,358,213,257,426
-0.19,-0.88,-0.39,2.20,-5.19,-1.77,485,363,216,257,428
-0.20,-0.89,-0.38,1.77,-5.25,-2.81,486,359,211,253,430
-0.19,-0.88,-0.40,2.56,-4.09,-2.62,482,360,215,260,427
-0.20,-0.89,-0.38,2.99,-3.60,-2.69,489,362,215,251,432
-0.20,-0.89,-0.39,0.24,-3.85,-3.48,486,359,211,256,425
-0.20,-0.87,-0.39,5.19,2.20,1.22,481,356,219,241,430
-0.21,-0.88,-0.39,2.14,1.34,0.61,477,355,213,251,424
-0.22,-0.88,-0.39,1.40,-2.26,-2.01,482,360,211,258,429
-0.23,-0.88,-0.37,3.54,-1.22,-1.53,478,364,220,256,427
-0.21,-0.88,-0.39,2.01,-5.00,-4.09,483,364,213,258,428
-0.23,-0.89,-0.37,0.67,-3.11,-2.38,485,356,212,258,428
-0.22,-0.87,-0.38,3.91,-4.76,-1.95,482,364,217,256,431
-0.23,-0.88,-0.38,3.54,-3.85,-1.77,485,362,216,255,428
-0.23,-0.89,-0.37,0.61,-2.20,-2.26,483,361,211,259,430
-0.23,-0.87,-0.38,3.05,-3.97,-2.20,482,364,215,251,428
-0.24,-0.88,-0.37,2.50,-2.87,-2.14,486,363,215,257,427
-0.23,-0.88,-0.38,2.14,-4.21,-2.87,486,362,214,260,431
-0.23,-0.89,-0.38,0.79,-4.15,-3.05,481,364,213,258,429
-0.23,-0.87,-0.38,1.83,-3.66,-3.48,483,364,211,255,425
-0.23,-0.88,-0.37,2.20,-4.09,-3.30,484,361,214,262,433
