,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
78,-0.06,-0.96,0.29,1.4,-2.5,-3.42,295,295,209,232,207
79,-0.05,-0.96,0.27,-0.67,-0.98,-2.99,296,287,212,234,208
80,-0.07,-0.95,0.31,-0.24,-5.25,-1.34,297,297,206,237,204
81,-0.05,-0.96,0.28,-1.59,-3.3,-2.69,295,290,212,238,212
82,-0.06,-0.95,0.31,0.85,-2.32,-2.75,292,296,210,235,209
83,-0.05,-0.96,0.29,-0.12,-2.62,-2.99,295,290,212,234,213
84,-0.05,-0.96,0.27,0.55,-3.17,-2.2,296,287,208,236,235
85,-0.06,-0.95,0.28,-1.28,-2.32,-3.66,295,294,207,237,210
86,-0.06,-0.96,0.29,0.49,-2.69,-2.44,294,294,216,239,208
87,-0.05,-0.95,0.29,0.12,-2.62,-3.3,290,290,213,237,208
88,-0.07,-0.96,0.28,-1.65,-3.48,-3.6,292,292,212,239,211
89,-0.06,-0.96,0.28,1.22,-3.48,-0.49,294,295,209,233,234
90,-0.06,-0.96,0.28,-0.24,-3.3,-2.56,293,292,215,240,208
91,-0.08,-0.96,0.29,-0.98,-3.23,-2.14,291,292,209,237,209
92,-0.05,-0.95,0.28,0.85,-2.38,-3.23,292,296,210,237,210
93,-0.06,-0.96,0.28,0.24,-1.16,-3.42,294,296,213,235,210
94,-0.06,-0.96,0.27,1.04,-3.72,-2.69,286,298,211,239,213
95,-0.05,-0.96,0.28,-0.24,-2.93,-3.11,294,288,210,237,207
96,-0.06,-0.96,0.29,-1.04,-3.23,-3.6,294,291,213,241,210
97,-0.05,-0.96,0.29,0.61,-2.38,-2.44,296,298,212,240,211
98,-0.06,-0.96,0.28,-0.61,-3.05,-2.44,296,294,212,239,247
99,-0.06,-0.96,0.28,-0.31,-2.87,-1.95,297,293,210,240,210
100,-0.06,-0.96,0.28,0.98,-3.17,-0.37,294,294,214,237,247
101,-0.06,-0.96,0.28,-0.18,-2.93,-2.99,291,297,212,239,207
102,-0.05,-0.96,0.28,1.1,-2.99,-2.69,296,293,208,239,204
103,-0.06,-0.96,0.28,0.0,-2.81,-2.75,294,294,219,246,209
104,-0.06,-0.96,0.28,0.85,-3.3,-2.5,295,296,211,237,214
105,-0.06,-0.96,0.29,0.06,-2.62,-2.56,296,299,213,237,211
106,-0.07,-0.95,0.29,1.28,-3.3,-1.77,296,296,215,239,209
107,-0.06,-0.96,0.29,0.18,-3.6,-1.71,295,304,210,238,211
108,-0.07,-0.95,0.28,-0.55,-2.93,-2.44,294,295,211,240,210
109,-0.07,-0.95,0.29,0.12,-2.32,-2.93,293,294,214,241,210
110,-0.07,-0.96,0.29,-0.98,-2.87,-3.36,295,299,214,240,210
111,-0.08,-0.95,0.3,-1.28,-1.95,-3.97,297,299,212,238,237
112,-0.08,-0.95,0.3,-0.79,-3.36,-2.44,298,295,212,239,229
113,-0.07,-0.95,0.3,0.79,-3.54,-2.81,294,289,219,240,212
114,-0.08,-0.95,0.3,0.79,-3.11,-2.2,296,296,210,235,208
115,-0.07,-0.95,0.29,0.73,-2.2,-2.56,294,295,209,241,249
116,-0.07,-0.95,0.28,-0.12,-3.17,-2.14,292,291,212,240,211
117,-0.08,-0.96,0.3,0.24,-2.62,-2.69,298,293,212,237,210
118,-0.07,-0.95,0.3,-0.85,-3.3,-2.62,296,291,214,237,210
119,-0.07,-0.95,0.29,0.18,-2.93,-2.81,296,311,210,242,211
120,-0.07,-0.95,0.29,0.43,-2.93,-2.44,293,294,213,240,212
121,-0.07,-0.95,0.3,0.43,-2.69,-2.44,295,297,213,246,211
122,-0.07,-0.96,0.3,0.43,-1.65,-3.11,293,297,213,239,212
123,-0.07,-0.95,0.31,1.1,-2.08,-2.75,293,291,216,246,212
124,-0.07,-0.95,0.31,0.06,-3.3,-2.32,296,297,210,241,214
125,-0.06,-0.95,0.31,0.12,-3.11,-2.01,296,290,210,241,211
126,-0.07,-0.95,0.3,0.43,-3.3,-2.69,295,294,214,242,211
127,-0.07,-0.95,0.31,1.4,-2.56,-2.38,295,295,210,243,211
128,-0.08,-0.95,0.31,0.73,-2.99,-2.01,287,296,210,240,211
129,-0.09,-0.95,0.31,0.24,-2.38,-3.17,296,296,210,243,211
130,-0.08,-0.95,0.31,0.49,-3.91,-2.5,297,294,215,241,210
131,-0.09,-0.95,0.31,3.85,-3.66,-4.09,298,299,211,241,211
132,-0.07,-0.94,0.3,1.46,-3.72,-2.75,296,298,212,239,214
133,-0.06,-0.94,0.31,0.06,-2.38,-2.62,296,301,214,244,228
134,-0.08,-0.94,0.31,0.67,-3.11,-2.26,295,300,212,243,211
135,-0.08,-0.95,0.31,-0.43,-2.81,-2.56,296,290,213,242,220
136,-0.07,-0.95,0.31,0.24,-3.11,-2.69,297,300,213,246,212
137,-0.08,-0.95,0.31,-0.49,-2.32,-2.14,296,292,213,238,211
138,-0.08,-0.95,0.31,1.65,-3.91,-1.71,296,292,212,248,213
139,-0.07,-0.95,0.31,0.61,-4.21,-2.01,298,300,212,239,212
140,-0.07,-0.95,0.31,0.24,-3.3,-3.17,293,311,214,242,209
141,-0.07,-0.95,0.32,0.0,-2.32,-3.3,297,296,211,244,210
142,-0.08,-0.94,0.32,0.67,-2.62,-2.26,297,291,213,242,217
143,-0.08,-0.94,0.32,0.31,-2.32,-2.2,296,296,212,243,207
144,-0.09,-0.94,0.32,-0.55,-2.99,-2.01,298,293,213,245,217
145,-0.09,-0.95,0.31,-0.98,-2.01,-2.2,299,296,209,244,214
146,-0.06,-0.95,0.31,1.65,-1.65,-3.11,296,297,211,246,211
147,-0.09,-0.95,0.32,-3.78,-3.48,-3.05,299,297,213,245,211
148,-0.09,-0.94,0.34,-0.18,-2.87,-2.56,297,291,213,240,214
149,-0.1,-0.95,0.32,-0.55,-3.66,-3.36,297,296,211,240,214
150,-0.08,-0.95,0.31,-0.06,-3.11,-3.11,294,299,214,243,207
151,-0.08,-0.95,0.32,-0.92,-2.38,-2.5,296,298,212,241,214
152,-0.08,-0.95,0.31,-1.1,-2.08,-4.15,297,296,216,240,214
153,-0.08,-0.95,0.31,0.31,-2.5,-2.87,299,302,227,243,215
154,-0.08,-0.95,0.31,-0.67,-3.11,-2.75,298,297,215,243,214
155,-0.07,-0.95,0.31,-1.28,-3.72,-3.42,296,294,214,243,211
156,-0.07,-0.94,0.32,1.95,-2.14,-2.32,296,297,213,244,214
157,-0.08,-0.95,0.3,1.89,-3.17,-2.69,298,300,214,241,213
158,-0.07,-0.95,0.3,-0.18,-2.14,-2.75,298,297,214,240,241
159,-0.07,-0.95,0.3,-0.49,-2.75,-2.75,299,298,210,243,214
160,-0.07,-0.95,0.31,0.67,-2.81,-2.69,296,300,214,245,213
161,-0.09,-0.95,0.29,-2.99,-3.05,-3.91,297,296,214,243,211
162,-0.08,-0.95,0.31,0.85,-3.48,-1.95,295,300,217,240,214
163,-0.06,-0.95,0.3,-0.67,-2.08,-3.91,297,298,213,242,211
164,-0.07,-0.95,0.31,1.71,-2.93,-2.5,299,298,219,244,212
165,-0.07,-0.95,0.31,-0.37,-2.01,-2.87,297,297,216,244,213
166,-0.07,-0.95,0.29,-3.66,-2.5,-1.46,295,297,214,243,215
167,-0.07,-0.95,0.32,2.56,-3.66,-2.14,299,293,213,240,214
168,-0.08,-0.95,0.31,-1.46,-2.93,-3.36,297,301,216,245,213
169,-0.07,-0.95,0.29,0.31,-2.14,-3.42,294,301,215,245,213
170,-0.07,-0.95,0.29,1.16,-3.42,-2.08,296,298,214,243,214
171,-0.06,-0.96,0.29,1.46,-3.78,-2.5,294,297,214,243,213
172,-0.06,-0.95,0.29,0.92,-3.05,-2.75,296,300,214,244,213
173,-0.06,-0.95,0.3,-0.12,-3.11,-2.5,297,295,215,243,214
174,-0.08,-0.95,0.29,0.67,-2.5,-1.83,298,302,214,242,215
175,-0.07,-0.95,0.29,-0.37,-2.44,-2.93,296,299,217,240,216
176,-0.08,-0.95,0.3,0.92,-3.11,-2.14,299,297,215,241,215
177,-0.08,-0.95,0.29,0.85,-2.5,-2.56,295,304,213,240,215
178,-0.08,-0.95,0.29,1.4,-3.66,-2.26,295,304,213,244,214
179,-0.08,-0.95,0.29,-0.24,-3.11,-3.42,299,303,214,243,215
180,-0.07,-0.95,0.3,1.4,-3.66,-2.01,299,303,218,241,215
181,-0.06,-0.95,0.3,0.24,-3.6,-2.5,296,300,218,243,214
182,-0.07,-0.95,0.3,-0.49,-2.14,-1.83,296,301,215,245,232
183,-0.08,-0.95,0.29,-0.12,-2.93,-2.44,307,301,216,246,215
184,-0.1,-0.95,0.3,-0.67,2.87,-1.83,298,304,216,244,214
185,-0.07,-0.95,0.29,1.4,-2.93,-2.5,301,305,212,247,213
