0.57,0.76,0.51,-51.51,-61.65,-60.06,227,255,188,458,340
0.39,0.80,0.37,4.03,-34.42,-23.32,229,250,186,458,346
0.40,0.84,0.42,20.32,-2.93,-12.15,225,258,186,453,337
0.33,0.83,0.35,-12.27,-48.03,16.91,229,252,186,449,327
0.44,0.90,0.35,20.51,2.26,-12.57,226,253,185,445,328
0.27,0.86,0.18,-8.24,-27.16,-20.20,231,254,182,457,334
0.25,0.98,0.29,0.37,-8.06,-13.98,231,251,182,447,332
0.23,0.92,0.29,1.16,-0.92,-1.46,233,253,182,452,335
0.22,0.91,0.32,1.95,0.37,-2.20,230,252,185,459,334
0.27,0.92,0.29,-3.97,2.81,-6.53,232,254,184,452,337
0.22,0.94,0.29,7.51,3.48,-2.26,233,254,183,442,330
0.21,0.96,0.26,0.06,-7.51,0.73,214,245,180,468,332
0.21,0.92,0.24,8.42,-2.14,-3.97,215,248,189,455,345
0.22,0.94,0.26,-7.32,-3.91,-5.62,215,245,180,448,332
0.24,0.93,0.28,-9.22,-5.86,-5.98,220,248,176,453,336
0.21,0.90,0.30,2.32,-11.47,2.93,223,244,181,451,351
0.23,0.97,0.29,5.86,-1.22,-7.02,218,248,172,450,337
0.21,1.07,0.40,22.95,-0.85,-4.27,231,252,183,446,341
0.05,1.18,0.28,5.43,3.42,19.84,228,246,185,450,341
0.25,0.64,0.20,3.23,-11.41,2.69,223,254,188,450,341
0.15,0.97,0.19,0.85,4.03,-34.00,226,255,186,454,338
0.23,1.05,0.34,12.70,-9.09,3.36,225,254,178,457,344
0.19,0.93,0.22,-4.46,1.34,-0.43,229,252,184,450,338
0.20,0.95,0.24,-3.72,-3.54,2.56,224,252,182,458,341
0.23,0.94,0.24,2.32,3.42,2.14,228,251,191,449,346
0.24,0.94,0.23,1.59,-2.01,-1.71,227,249,189,457,346
0.26,0.93,0.23,2.93,-1.22,-1.28,227,255,186,448,345
0.25,0.96,0.23,5.68,1.16,-2.50,227,256,187,451,345
0.29,0.93,0.23,-2.14,-7.39,-7.26,230,255,188,447,347
0.25,0.94,0.28,-0.31,-6.90,-10.44,226,254,187,451,339
0.25,0.96,0.27,9.95,-2.62,-2.93,229,252,190,449,345
0.25,0.93,0.25,-6.53,-9.52,-2.20,227,251,189,449,344
0.26,0.92,0.26,0.55,-4.82,-2.69,223,256,177,449,344
0.28,0.91,0.25,-2.26,-4.39,-1.65,227,250,186,440,341
0.25,0.94,0.27,-0.67,2.62,-2.26,235,248,184,455,346
0.25,0.92,0.29,3.23,-4.21,0.18,219,253,182,460,343
0.25,0.92,0.26,2.81,-0.98,-1.89,221,256,194,454,344
0.27,0.93,0.26,1.40,-3.54,-1.65,226,245,184,451,344
0.27,0.93,0.25,-0.79,-3.48,-2.81,222,254,190,452,340
0.27,0.94,0.25,2.32,-1.65,-3.36,222,252,185,455,344
0.27,0.92,0.24,0.49,-2.93,-2.50,235,254,181,453,349
0.27,0.92,0.25,0.73,-3.11,-2.81,223,254,186,453,346
0.26,0.93,0.25,-1.89,-3.48,-2.44,224,255,189,453,343
0.27,0.94,0.25,0.61,-3.48,-1.28,226,253,192,452,345
