-0.01,-0.99,0.15,-0.24,-2.62,-2.81,197,210,180,442,285
-0.00,-0.99,0.15,0.98,-2.69,-2.38,198,210,179,438,284
-0.00,-0.99,0.17,1.16,-2.26,-2.50,195,209,187,439,284
-0.01,-0.98,0.16,0.24,-3.36,-2.26,196,206,183,433,288
-0.01,-0.98,0.17,1.59,-3.78,-2.81,195,213,183,438,283
-0.01,-0.98,0.18,0.98,-3.05,-2.81,197,212,181,444,287
-0.01,-0.99,0.20,0.55,-3.48,-2.44,196,208,180,444,286
-0.01,-0.98,0.18,2.14,-3.85,-2.08,205,211,183,443,288
-0.01,-0.98,0.19,2.69,-2.81,-2.01,193,214,183,440,286
-0.01,-0.98,0.20,1.28,-2.99,-2.08,195,216,179,438,288
-0.01,-0.98,0.20,1.04,-3.30,-2.50,199,213,180,435,282
-0.02,-0.98,0.21,1.53,-3.42,-2.32,198,215,183,441,283
-0.02,-0.96,0.21,1.89,-3.05,-2.50,195,211,184,443,286
-0.01,-0.97,0.22,0.18,-3.60,-2.87,199,217,184,441,289
-0.01,-0.98,0.21,0.06,-3.48,-2.75,196,214,184,442,287
-0.02,-0.97,0.22,0.55,-2.87,-3.11,198,213,188,436,290
-0.02,-0.97,0.22,0.92,-3.36,-2.69,230,218,181,438,285
-0.02,-0.98,0.23,1.46,-3.85,-2.69,198,215,185,443,289
-0.03,-0.96,0.24,2.87,-3.05,-1.77,201,213,180,445,295
-0.02,-0.97,0.24,2.62,-3.36,-2.20,197,210,181,443,292
-0.00,-0.98,0.22,-0.55,-2.08,-4.70,199,217,188,447,290
-0.02,-0.97,0.24,0.18,-4.03,-1.59,198,216,182,442,290
-0.01,-0.98,0.22,-2.01,-2.75,-2.75,200,215,183,441,288
-0.02,-0.98,0.22,1.16,-3.66,-2.38,202,216,184,447,293
-0.02,-0.96,0.23,0.12,-2.50,-3.11,201,216,183,438,292
-0.01,-0.97,0.21,0.12,-1.89,-3.11,201,212,184,439,291
-0.01,-0.97,0.22,1.59,-3.66,-2.14,210,213,186,437,292
-0.01,-0.97,0.21,0.98,-2.32,-2.62,201,216,183,443,289
