0.90,-0.33,0.31,0.31,-2.56,-3.48,438,242,404,448,306
0.90,-0.33,0.31,1.77,-1.34,-2.62,442,236,406,448,306
0.88,-0.33,0.32,-0.55,-1.28,-2.87,441,243,407,458,304
0.90,-0.33,0.32,0.43,-5.00,-2.08,440,244,405,451,310
0.90,-0.33,0.30,1.53,-3.66,-1.28,439,243,403,446,307
0.91,-0.32,0.30,0.49,-2.01,-2.93,439,245,403,453,306
0.91,-0.32,0.31,-3.11,-4.94,-4.76,438,239,400,450,306
0.90,-0.33,0.30,-1.28,-3.23,-3.11,426,243,403,454,306
0.90,-0.33,0.30,0.00,-3.36,-2.01,439,242,397,445,305
0.90,-0.33,0.30,1.22,-3.85,-2.69,439,240,400,445,308
0.91,-0.33,0.30,2.01,-4.33,-3.30,439,245,394,446,305
0.90,-0.32,0.30,-0.24,-3.30,-2.87,437,243,401,450,307
0.90,-0.31,0.30,1.22,-2.38,-2.99,460,242,402,455,305
0.90,-0.32,0.30,2.14,-3.11,-2.01,439,247,402,456,307
0.90,-0.31,0.30,1.04,-2.20,-3.05,435,243,395,450,306
0.91,-0.32,0.31,0.85,-2.14,-2.44,431,243,399,453,308
0.92,-0.31,0.30,0.06,-3.36,-2.93,433,243,399,454,302
0.91,-0.32,0.30,0.61,-2.99,-2.50,435,246,396,443,305
0.94,-0.31,0.30,1.16,-4.15,-2.50,435,245,397,446,306
0.91,-0.31,0.30,1.71,-3.11,-2.62,439,249,397,448,307
0.92,-0.31,0.30,-0.79,-3.42,-2.99,434,244,397,451,308
0.91,-0.31,0.30,1.46,-2.56,-1.59,437,242,401,453,306
0.90,-0.31,0.30,1.28,-3.60,-2.93,435,247,398,451,306
0.91,-0.30,0.30,2.32,-2.75,-2.01,430,244,398,447,306
0.91,-0.31,0.30,0.67,-2.26,-2.75,432,248,394,452,305
0.91,-0.31,0.30,0.24,-4.46,-2.75,433,247,400,457,306
0.91,-0.31,0.30,1.40,-2.93,-2.38,441,246,394,445,308
0.91,-0.31,0.30,0.49,-4.27,-2.44,433,241,394,469,308
0.91,-0.31,0.30,0.92,-4.27,-2.44,434,241,395,448,300
0.92,-0.31,0.30,1.89,-4.03,-2.62,435,248,405,457,305
0.92,-0.30,0.30,0.61,-3.66,-2.81,433,247,395,450,308
0.91,-0.30,0.30,0.67,-3.05,-2.87,433,248,396,454,304
0.91,-0.30,0.30,0.67,-2.56,-2.01,432,246,396,448,304
0.92,-0.29,0.31,-0.31,-2.38,-2.69,433,246,397,450,308
0.90,-0.30,0.31,0.79,-2.14,-2.08,433,243,398,453,306
0.91,-0.30,0.30,1.22,-3.85,-3.54,433,248,398,452,307
0.92,-0.30,0.30,1.34,-4.03,-2.69,433,245,390,452,309
0.91,-0.30,0.30,0.37,-2.62,-2.75,429,246,395,447,308
0.92,-0.29,0.30,2.26,-2.93,-2.38,436,247,394,455,304
0.92,-0.29,0.29,0.24,-3.11,-2.87,433,251,397,453,307
0.92,-0.29,0.30,0.79,-2.38,-2.69,431,247,392,452,310
0.91,-0.29,0.30,0.49,-3.66,-2.81,430,252,395,452,304
0.92,-0.29,0.30,0.92,-2.75,-2.87,436,247,396,456,310
0.92,-0.29,0.30,1.22,-3.36,-2.50,433,251,396,458,307
0.92,-0.29,0.29,0.92,-3.85,-2.75,434,250,393,452,305
0.92,-0.29,0.29,0.73,-2.81,-3.11,431,250,395,448,311
0.92,-0.29,0.30,0.24,-2.20,-2.44,435,247,396,451,304
0.91,-0.29,0.30,0.55,-2.93,-2.56,434,249,397,453,308
0.92,-0.28,0.30,1.22,-2.20,-2.62,434,252,395,453,310
0.91,-0.29,0.30,0.37,-2.75,-2.87,429,249,398,455,309
