,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
78,0.93,-0.36,-0.15,1.83,-2.99,-3.05,398,470,241,310,235
79,0.93,-0.35,-0.15,2.93,-2.93,-3.17,398,469,242,309,235
80,0.93,-0.35,-0.14,1.95,-2.93,-2.69,401,473,242,314,238
81,0.95,-0.35,-0.14,0.24,-4.52,-1.28,404,469,243,311,237
82,0.94,-0.35,-0.13,2.26,-4.03,-2.5,400,467,246,312,237
83,0.93,-0.35,-0.12,0.49,-2.81,-3.3,398,466,242,311,237
84,0.92,-0.35,-0.11,3.42,-3.66,-1.46,401,477,244,313,255
85,0.93,-0.35,-0.11,-1.4,-2.87,-2.93,400,469,244,314,239
86,0.93,-0.35,-0.11,-0.18,-2.62,-3.42,401,469,243,313,236
87,0.93,-0.36,-0.1,0.85,-3.3,-3.42,401,472,239,312,237
88,0.92,-0.36,-0.12,1.28,-2.62,-1.4,402,463,243,311,236
89,0.93,-0.35,-0.12,2.38,-2.81,-2.14,401,471,246,309,232
90,0.92,-0.36,-0.13,1.22,-3.11,-3.85,403,485,241,311,238
91,0.91,-0.36,-0.12,-0.67,-3.6,-2.14,403,469,248,314,233
92,0.94,-0.37,-0.13,-0.24,-3.36,-2.14,400,473,243,313,239
93,0.91,-0.35,-0.11,1.46,-2.2,0.67,397,472,246,315,237
94,0.94,-0.36,-0.15,-2.26,-2.08,-3.48,401,467,240,311,237
95,0.92,-0.37,-0.16,0.49,-6.9,-2.14,399,470,241,311,238
96,0.89,-0.38,-0.15,1.1,-0.37,-1.1,403,470,242,312,238
97,0.92,-0.38,-0.15,0.67,-2.32,-3.6,400,470,243,312,231
98,0.91,-0.37,-0.16,-0.92,-2.5,-3.48,401,469,245,311,236
99,0.92,-0.37,-0.14,2.69,-2.38,-2.56,399,467,245,314,235
100,0.93,-0.37,-0.16,1.65,-3.66,-3.23,402,469,244,314,238
101,0.92,-0.37,-0.15,-0.24,-3.11,-3.23,399,464,242,315,238
102,0.91,-0.37,-0.15,-1.16,-3.17,-2.5,404,468,243,311,235
103,0.89,-0.39,-0.18,0.79,-2.44,-4.39,399,473,241,314,236
104,0.9,-0.38,-0.18,-1.1,-0.61,-4.58,399,472,244,312,240
105,0.94,-0.36,-0.18,-0.24,-3.97,-1.59,398,469,243,314,236
106,0.93,-0.36,-0.17,0.24,-3.66,-2.5,401,466,242,314,236
107,0.92,-0.36,-0.14,0.06,-2.5,-3.05,398,470,244,313,234
108,0.93,-0.35,-0.16,1.4,-2.87,1.34,404,471,245,314,244
109,0.91,-0.37,-0.15,0.18,-3.05,-2.01,398,470,242,309,236
110,0.92,-0.36,-0.15,0.73,-4.15,-0.43,406,468,244,309,239
111,0.93,-0.35,-0.14,-0.61,-2.01,-2.01,400,471,244,310,236
112,0.93,-0.34,-0.13,-0.24,-3.54,-0.49,399,473,241,315,239
113,0.95,-0.35,-0.15,-0.24,-3.05,-4.03,399,471,243,309,234
114,0.94,-0.34,-0.13,2.93,-4.94,-3.17,398,474,244,314,237
115,0.91,-0.34,-0.14,-2.5,8.67,-15.01,400,469,241,309,239
116,0.93,-0.34,-0.12,-0.31,1.65,-6.53,400,473,243,311,239
117,0.95,-0.32,-0.12,0.49,-0.73,-4.03,400,468,242,312,239
118,0.94,-0.33,-0.13,-0.73,-2.62,-2.81,397,470,243,312,234
119,0.94,-0.33,-0.12,1.04,-3.91,-3.54,400,470,244,313,237
120,0.93,-0.33,-0.12,-0.98,-3.48,-1.16,404,474,244,314,236
121,0.93,-0.34,-0.13,0.92,-2.75,-2.2,401,469,243,314,238
122,0.94,-0.33,-0.14,0.31,-5.49,-2.62,401,466,242,314,235
123,0.93,-0.34,-0.14,-0.37,-2.2,-1.95,400,471,244,312,239
124,0.94,-0.34,-0.13,-1.34,-3.48,-2.93,400,472,241,311,236
125,0.93,-0.34,-0.14,3.48,-2.14,-3.36,400,471,243,312,238
126,0.92,-0.35,-0.15,2.01,-2.44,-2.2,400,469,240,314,238
127,0.94,-0.37,-0.18,2.14,-5.37,-3.97,400,469,240,313,236
128,0.92,-0.36,-0.15,0.18,-1.95,-1.95,396,469,241,311,238
129,0.93,-0.36,-0.15,-1.53,-1.77,-4.7,400,465,244,308,235
130,0.94,-0.35,-0.17,2.01,-2.32,-4.03,400,472,244,314,234
131,0.93,-0.36,-0.15,0.61,-3.17,-2.08,405,469,241,313,237
132,0.94,-0.35,-0.14,0.73,-3.85,-1.16,400,473,245,315,239
133,0.92,-0.36,-0.14,-2.87,-3.05,-0.55,405,469,239,311,237
134,0.93,-0.35,-0.14,1.83,-3.36,-2.62,398,469,241,308,235
135,0.92,-0.35,-0.14,2.2,-2.38,-2.81,401,468,243,312,237
136,0.91,-0.35,-0.13,0.92,-3.85,-2.08,400,464,245,312,236
137,0.91,-0.36,-0.15,-0.73,-6.53,-1.71,402,469,239,312,238
138,0.93,-0.35,-0.15,1.16,-2.87,-2.81,401,469,244,312,238
139,0.93,-0.36,-0.15,1.95,-2.56,-2.2,403,469,244,315,239
140,0.93,-0.36,-0.14,1.34,-3.97,-1.53,395,471,240,313,233
141,0.92,-0.35,-0.14,0.37,-3.11,-1.89,397,470,241,312,238
142,0.93,-0.35,-0.14,1.83,-2.56,-2.26,401,474,242,318,236
143,0.92,-0.36,-0.14,0.37,-2.81,-2.5,395,466,245,314,254
144,0.92,-0.36,-0.14,-0.79,-1.65,-2.32,401,471,246,312,238
145,0.92,-0.36,-0.14,0.12,-2.5,-2.32,398,473,243,312,238
146,0.92,-0.36,-0.15,-0.37,-3.48,-1.65,399,472,242,310,238
147,0.92,-0.35,-0.13,-1.1,-2.44,-2.81,400,470,245,313,238
148,0.91,-0.36,-0.15,0.31,-2.26,-3.6,402,466,243,314,237
149,0.92,-0.36,-0.13,-0.37,-2.14,-2.32,395,470,248,315,236
150,0.93,-0.36,-0.14,0.18,-2.38,-2.32,398,470,242,315,236
151,0.93,-0.35,-0.13,-0.06,-1.46,-3.54,400,469,242,312,236
152,0.93,-0.36,-0.15,0.85,-2.99,-3.05,399,470,243,312,248
153,0.93,-0.36,-0.15,0.98,-2.87,-2.26,401,470,242,312,235
154,0.94,-0.36,-0.15,0.92,-2.62,-1.71,398,470,245,312,239
155,0.93,-0.36,-0.14,0.67,-2.2,-2.14,400,469,247,312,259
156,0.92,-0.36,-0.14,0.61,-3.42,-1.71,411,467,243,312,235
157,0.92,-0.36,-0.15,0.37,-2.08,-2.99,401,470,241,312,239
158,0.92,-0.36,-0.14,-0.37,-1.89,-3.91,401,467,243,315,236
159,0.92,-0.36,-0.14,0.61,-2.69,-3.36,400,469,245,311,236
160,0.93,-0.36,-0.16,0.37,-2.75,-1.83,398,471,247,312,239
161,0.92,-0.36,-0.15,0.67,-3.42,-2.5,402,466,248,314,237
162,0.93,-0.35,-0.13,-0.18,-2.38,-2.87,398,470,245,313,238
163,0.93,-0.36,-0.14,-0.61,-0.24,-1.95,402,468,243,313,239
164,0.92,-0.36,-0.13,0.24,-0.92,-3.05,399,474,242,315,236
165,0.92,-0.36,-0.13,-0.55,-1.59,-2.69,400,469,246,313,239
166,0.91,-0.37,-0.14,1.28,-3.36,-1.16,399,465,244,312,238
167,0.92,-0.37,-0.15,-0.43,-3.23,-3.23,399,466,243,313,238
168,0.91,-0.37,-0.15,1.04,-3.11,-1.53,399,473,244,315,236
169,0.91,-0.36,-0.14,-0.12,-3.23,-2.69,400,466,243,312,234
170,0.92,-0.36,-0.13,1.04,-2.38,-2.69,398,470,243,312,237
171,0.92,-0.36,-0.14,0.98,-1.65,-2.32,399,470,244,313,237
172,0.92,-0.37,-0.13,-2.14,-3.78,-1.28,397,470,245,313,238
173,0.94,-0.36,-0.14,0.06,-1.04,-4.21,401,464,243,312,237
174,0.94,-0.36,-0.13,3.11,-4.82,-4.76,401,468,246,310,236
175,0.93,-0.35,-0.12,2.32,-4.39,-1.83,398,471,244,314,232
176,0.92,-0.37,-0.15,0.49,-4.03,-4.88,396,469,245,310,239
177,0.92,-0.36,-0.14,-0.12,-4.33,-5.07,397,470,243,313,236
178,0.88,-0.38,-0.14,-2.5,-2.26,-0.98,402,465,242,313,237
179,0.92,-0.38,-0.17,-0.79,-5.74,-0.73,396,469,246,312,237
180,0.92,-0.37,-0.15,-0.55,-2.56,-2.08,402,473,242,314,235
181,0.92,-0.37,-0.15,0.12,-2.87,-2.5,400,473,242,316,275
182,0.95,-0.35,-0.13,1.16,-3.85,-3.6,403,469,247,313,235
