,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
604,0.35,0.75,0.57,0.31,-2.69,-1.65,424,440,395,361,247
605,0.34,0.75,0.58,-1.59,-2.14,-2.2,425,452,396,362,246
606,0.35,0.76,0.57,-0.49,-2.81,-2.87,425,453,394,362,245
607,0.35,0.74,0.57,-0.37,-2.93,-1.83,420,457,400,362,244
608,0.35,0.75,0.58,-0.18,-2.01,-3.72,423,454,397,359,246
609,0.34,0.76,0.58,0.49,-2.81,-2.5,423,452,397,359,246
610,0.36,0.76,0.58,2.44,-3.36,0.37,419,450,399,365,247
611,0.37,0.74,0.58,3.72,-4.7,-2.38,423,459,400,365,247
612,0.35,0.75,0.58,0.24,-4.21,-1.28,421,453,398,363,243
613,0.34,0.73,0.56,-1.83,-3.48,-1.77,421,453,401,368,244
614,0.35,0.73,0.58,-0.49,-1.53,-1.71,421,453,400,362,246
615,0.35,0.75,0.6,1.04,-2.44,-4.94,421,451,395,365,245
616,0.34,0.73,0.6,-3.36,-5.0,-2.01,423,459,396,361,241
617,0.34,0.74,0.6,0.79,-3.66,-1.59,422,469,400,362,245
618,0.34,0.74,0.59,1.59,-4.09,-2.01,422,452,399,362,246
619,0.34,0.74,0.59,0.43,-3.6,-2.14,426,452,401,358,248
620,0.34,0.74,0.59,0.37,-3.11,-1.83,424,451,397,370,246
621,0.34,0.75,0.59,0.06,-2.38,-1.59,422,450,399,362,255
622,0.34,0.74,0.59,-0.73,-2.75,-3.78,423,457,397,361,246
623,0.34,0.74,0.6,-0.06,-3.17,-1.83,422,448,400,366,245
624,0.33,0.74,0.59,-0.67,-3.11,-2.38,423,454,396,365,247
625,0.32,0.72,0.6,0.24,-2.75,-1.77,425,454,395,360,248
626,0.36,0.73,0.6,0.98,-4.03,0.18,423,456,393,364,248
627,0.34,0.73,0.6,0.37,-2.99,-3.42,419,455,401,362,246
628,0.32,0.75,0.6,1.53,-1.53,-2.93,423,453,397,364,246
629,0.33,0.75,0.61,0.67,-3.48,-1.28,425,453,397,364,249
630,0.34,0.74,0.59,0.61,-3.05,-2.99,424,456,398,364,246
631,0.3,0.74,0.62,-1.16,3.72,-8.97,423,454,397,364,247
632,0.33,0.74,0.6,-0.18,-3.91,-3.3,424,453,398,362,248
633,0.31,0.74,0.6,-0.06,-2.5,-3.36,421,457,396,362,249
634,0.3,0.74,0.6,1.53,-3.66,-2.93,423,453,397,363,247
635,0.31,0.75,0.59,-1.04,-2.62,-2.93,425,454,396,357,242
636,0.32,0.75,0.6,-0.24,-2.5,-2.14,424,453,402,358,283
637,0.31,0.74,0.61,-0.79,-2.56,-3.72,423,450,398,366,245
638,0.3,0.77,0.6,-4.21,-9.52,-7.51,423,453,397,362,269
639,0.27,0.75,0.58,6.65,-5.37,-13.73,426,452,396,360,245
640,0.23,0.74,0.57,0.61,-23.07,-17.58,423,455,396,358,251
641,0.28,0.8,0.55,1.71,-4.64,-6.59,422,452,399,363,248
642,0.28,0.8,0.56,-1.46,-2.44,-0.37,426,450,399,378,243
643,0.26,0.82,0.54,-0.73,-1.77,-2.32,421,459,400,365,245
644,0.27,0.79,0.55,3.85,-2.44,-3.48,422,452,394,363,276
