,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
555,0.55,0.79,0.16,1.22,-4.33,-1.46,203,269,409,444,340
556,0.55,0.81,0.16,0.73,-3.11,-2.56,207,272,410,450,335
557,0.55,0.82,0.18,1.1,-3.6,-2.32,207,262,410,445,339
558,0.55,0.81,0.17,1.46,-2.5,-2.2,208,272,411,452,341
559,0.55,0.82,0.17,3.54,-5.07,-2.14,209,269,407,451,341
560,0.5,0.83,0.19,4.76,1.89,-15.32,209,273,409,447,340
561,0.48,0.92,0.13,5.74,-7.69,-8.24,204,272,407,446,335
562,0.47,0.92,0.14,12.08,-12.51,-11.23,205,273,405,445,336
563,0.41,0.84,0.17,1.46,0.06,-5.31,226,272,407,439,334
564,0.44,0.87,0.19,-0.79,-3.17,-2.99,211,271,413,441,333
565,0.45,0.88,0.18,0.37,-1.77,-2.75,190,273,411,449,332
566,0.43,0.87,0.2,-0.92,-2.14,-2.01,214,270,411,441,337
567,0.46,0.84,0.22,-2.62,-1.4,-1.59,206,282,409,449,336
568,0.44,0.88,0.2,0.55,-2.69,-5.07,205,274,409,446,336
569,0.46,0.89,0.21,0.73,-0.12,-2.87,208,270,408,446,334
570,0.46,0.82,0.19,0.61,-2.32,2.56,209,280,415,446,332
571,0.45,0.84,0.21,2.01,-6.16,-1.71,203,273,401,446,334
572,0.44,0.88,0.22,-0.37,-1.71,-2.01,209,277,410,447,338
573,0.46,0.85,0.22,0.37,0.12,0.73,206,273,406,441,338
574,0.47,0.86,0.19,0.12,-4.82,-2.56,208,277,409,441,337
575,0.46,0.86,0.21,0.37,-4.09,-2.62,206,272,407,451,337
576,0.47,0.83,0.22,-4.15,0.18,1.04,207,278,408,448,337
577,0.46,0.85,0.22,1.59,-0.55,-1.95,208,273,409,438,338
578,0.47,0.85,0.22,-3.17,-0.31,-1.46,206,272,407,442,339
579,0.48,0.84,0.19,0.49,-4.82,-2.26,209,275,410,445,338
580,0.47,0.85,0.19,2.14,-3.17,-2.44,206,277,406,446,340
581,0.46,0.86,0.2,0.24,-2.69,-3.54,211,275,413,444,339
582,0.47,0.85,0.2,0.61,-3.97,-3.6,206,272,403,441,338
583,0.48,0.87,0.2,0.85,-1.59,-3.48,206,273,409,449,336
584,0.42,0.82,0.2,-2.87,1.4,-1.71,205,275,410,440,334
585,0.45,0.84,0.21,-0.67,-5.55,-3.54,210,273,406,449,344
586,0.47,0.88,0.22,3.05,-2.75,-3.11,208,278,407,445,335
587,0.46,0.87,0.21,1.22,-1.46,-2.26,215,271,409,445,339
588,0.45,0.86,0.21,0.0,0.43,-2.93,203,276,412,452,334
589,0.47,0.85,0.2,-0.12,-2.38,-2.26,209,273,404,451,334
590,0.5,0.86,0.19,1.53,-4.82,1.28,210,273,406,446,333
591,0.48,0.86,0.21,0.73,-1.65,-0.92,202,273,405,446,342
592,0.47,0.85,0.21,-1.04,-3.54,-2.08,207,275,406,449,332
593,0.46,0.82,0.21,-6.9,-3.23,-4.76,211,277,408,451,339
594,0.5,0.84,0.21,0.49,-5.98,0.37,211,271,410,450,338
595,0.51,0.85,0.2,2.69,-5.68,1.77,210,277,407,447,338
596,0.52,0.81,0.22,-0.98,-0.55,1.1,208,277,406,445,335
597,0.56,0.82,0.2,-4.09,-1.53,-1.1,205,274,408,440,341
598,0.55,0.82,0.2,1.04,-6.59,-1.53,206,270,408,450,336
599,0.55,0.8,0.21,-0.55,-3.17,-0.55,206,274,408,446,339
600,0.56,0.8,0.22,1.59,-0.92,-5.19,207,274,409,447,337
601,0.55,0.81,0.2,2.38,-2.56,-1.95,209,277,408,449,337
602,0.54,0.79,0.22,-2.56,0.0,-0.49,209,276,407,443,341
603,0.56,0.81,0.24,-8.06,-1.53,-0.85,204,276,408,455,339
604,0.44,0.71,0.4,-16.91,13.31,-20.39,209,272,406,446,341
605,0.53,0.68,0.4,10.25,12.57,5.07,214,277,402,444,334
606,0.47,0.83,0.44,-9.09,-10.93,4.39,209,275,405,440,337
607,0.56,0.78,0.59,6.47,-27.28,1.16,209,279,400,445,337
608,0.56,0.68,0.41,-5.43,24.11,-9.22,212,272,408,448,335
609,0.59,0.7,0.59,-8.73,-4.7,-13.43,214,275,403,443,339
610,0.5,0.75,0.61,-5.86,-23.01,-25.21,210,273,405,445,338
611,0.33,0.79,0.5,22.83,-2.93,-3.48,213,273,405,445,338
612,0.21,0.82,0.48,9.77,31.07,11.96,209,274,406,441,332
613,0.33,0.74,0.54,-1.71,-0.06,7.93,205,273,403,448,336
614,0.45,0.73,0.53,-5.25,-5.37,-1.46,208,276,404,449,334
615,0.46,0.79,0.47,-2.93,-10.56,-6.1,212,279,405,444,338
616,0.42,0.73,0.52,2.14,-5.49,-2.08,210,272,406,452,340
617,0.39,0.68,0.47,5.37,-5.62,-0.12,205,274,407,451,336
618,0.51,0.67,0.48,0.24,-8.48,-8.97,212,270,404,452,337
619,0.47,0.77,0.49,6.47,-8.36,-2.44,213,275,399,450,338
620,0.5,0.69,0.44,5.74,-0.55,-2.44,212,274,405,453,336
621,0.47,0.73,0.47,-0.49,-3.17,-4.15,209,274,405,450,340
622,0.49,0.72,0.48,5.25,-9.52,13.12,210,270,405,444,337
623,0.54,0.69,0.47,-7.32,-0.73,-8.79,211,274,405,447,336
624,0.57,0.69,0.47,2.62,-3.85,-2.14,213,274,402,450,336
625,0.56,0.67,0.47,-2.75,0.85,-3.17,213,276,405,442,340
