,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
76,0.12,-0.97,0.18,2.81,-5.92,-0.92,241,249,205,458,316,14
77,0.18,-0.96,0.11,0.98,-1.34,-1.95,213,250,203,460,310,14
78,0.12,-0.99,0.17,9.22,-6.1,0.92,213,251,203,461,310,14
79,0.1,-0.98,0.19,-0.92,-3.23,-3.54,216,248,203,460,308,14
80,0.1,-0.98,0.18,-0.55,-2.87,-2.81,214,248,217,461,305,14
81,0.11,-0.98,0.19,1.34,-2.44,-2.2,214,250,205,457,308,14
82,0.1,-0.98,0.18,1.4,-3.36,-2.87,217,248,206,460,305,14
83,0.09,-0.98,0.18,0.98,-2.93,-2.56,214,251,208,462,307,14
84,0.1,-0.97,0.19,1.53,-3.11,-3.05,217,252,208,462,312,14
85,0.08,-0.98,0.19,1.4,-3.85,-2.32,213,264,205,462,309,14
86,0.1,-0.97,0.21,1.77,-2.56,-2.87,214,249,206,464,309,14
87,0.09,-0.98,0.2,-0.31,-2.99,-3.23,216,251,204,464,311,14
88,0.09,-0.98,0.19,-0.49,-3.17,-2.69,213,250,203,459,310,14
89,0.09,-0.98,0.2,0.37,-2.87,-2.99,214,249,207,459,309,14
90,0.09,-0.98,0.2,0.0,-2.69,-2.81,215,248,207,457,308,14
91,0.1,-0.98,0.2,0.73,-2.69,-3.42,210,251,205,460,312,14
92,0.09,-0.97,0.19,1.04,-3.72,-2.5,215,248,208,456,308,14
93,0.09,-0.98,0.2,1.46,-3.05,-2.5,215,261,205,463,312,14
94,0.09,-0.97,0.2,0.43,-2.99,-2.62,216,250,206,466,306,14
95,0.09,-0.98,0.21,0.73,-2.99,-2.69,221,248,207,463,310,14
96,0.09,-0.97,0.2,0.98,-2.38,-2.62,212,250,204,460,311,14
97,0.09,-0.97,0.2,0.73,-2.81,-2.38,216,249,211,465,311,14
98,0.09,-0.98,0.21,0.92,-1.71,-2.75,218,248,204,461,310,14
99,0.08,-0.97,0.22,0.24,-3.17,-2.81,217,252,206,461,308,14
100,0.09,-0.97,0.22,0.92,-2.93,-2.93,213,250,205,461,310,14
101,0.09,-0.97,0.21,-0.06,-2.5,-2.01,222,250,207,464,308,14
102,0.09,-0.97,0.22,0.49,-2.14,-2.56,215,250,206,455,311,14
103,0.08,-0.98,0.22,1.04,-2.62,-2.69,215,249,206,461,308,14
104,0.08,-0.97,0.22,1.28,-2.93,-3.36,218,247,209,465,310,14
105,0.08,-0.97,0.22,0.67,-2.14,-2.44,215,249,208,460,309,14
106,0.09,-0.97,0.21,0.06,-1.89,-2.99,216,248,202,469,310,14
107,0.08,-0.97,0.21,-0.73,-2.81,-2.75,215,252,208,464,312,14
108,0.09,-0.97,0.21,0.37,-2.93,-2.56,215,251,208,460,305,14
109,0.08,-0.97,0.21,-0.31,-3.11,-2.69,216,250,208,463,313,14
110,0.08,-0.97,0.2,0.24,-3.05,-3.11,217,253,209,454,312,14
111,0.08,-0.98,0.21,0.18,-2.26,-3.05,214,250,208,461,310,14
112,0.07,-0.97,0.21,1.59,-3.48,-1.71,212,253,205,456,310,14
113,0.08,-0.97,0.21,0.73,-3.97,-2.32,218,253,206,461,309,14
114,0.07,-0.97,0.21,0.85,-3.42,-2.69,215,251,209,455,312,14
115,0.08,-0.98,0.22,-0.49,-2.93,-3.6,215,250,206,459,306,14
116,0.09,-0.98,0.22,0.92,-1.71,-2.26,219,250,206,459,311,14
117,0.08,-0.98,0.21,-0.67,-2.69,-2.81,216,249,206,460,310,14
118,0.08,-0.98,0.21,-0.79,-2.44,-2.81,215,254,208,463,311,14
119,0.08,-0.97,0.22,0.37,-2.69,-2.5,219,251,207,460,311,14
120,0.08,-0.97,0.21,0.85,-3.17,-3.6,216,252,206,463,312,14
