,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
87,0.99,-0.39,-0.01,14.65,-6.9,3.72,230,265,204,462,319,16
88,0.94,-0.4,-0.04,-5.25,-15.44,-11.47,230,270,204,467,311,16
89,0.89,-0.43,-0.13,7.32,-23.38,-7.81,227,273,204,465,312,16
90,0.92,-0.44,-0.02,-12.57,33.81,0.37,232,267,208,466,311,16
91,0.89,-0.41,0.02,-7.2,-6.65,3.78,231,266,206,464,314,16
92,0.92,-0.43,0.07,13.18,-0.31,1.95,230,268,206,461,312,16
93,0.79,-0.45,-0.07,18.31,-21.91,-0.61,230,267,203,468,314,16
94,1.0,-0.43,0.23,-27.77,10.07,-1.71,231,266,207,461,311,16
95,0.98,-0.35,-0.24,-2.14,-25.27,-13.92,229,267,204,460,309,16
96,1.0,-0.37,-0.09,16.78,3.42,-5.49,231,268,208,464,313,16
97,0.95,-0.36,0.02,3.54,3.85,-2.99,229,264,207,463,313,16
98,0.91,-0.38,0.02,4.52,-1.83,4.94,230,266,210,465,312,16
99,0.89,-0.44,0.08,-0.12,0.79,-1.53,232,266,207,467,313,16
100,0.92,-0.42,0.04,1.83,-3.85,-4.58,229,267,204,465,312,16
101,0.91,-0.42,0.08,1.59,-2.5,-4.39,229,268,203,469,313,16
102,0.92,-0.43,0.08,1.83,-5.0,-0.18,230,265,208,464,310,16
103,0.85,-0.45,0.2,4.15,-8.42,6.84,232,269,208,468,311,16
104,0.88,-0.45,0.11,8.91,-4.7,-3.17,231,268,208,468,310,16
105,0.89,-0.45,0.18,-9.77,-1.77,-11.41,226,267,205,465,311,16
106,0.91,-0.4,0.23,32.23,-5.31,3.23,230,267,208,467,312,16
107,0.86,-0.47,0.26,-7.2,2.26,-7.87,230,266,210,465,312,16
108,0.95,-0.41,0.13,21.42,-48.22,-2.14,228,266,205,468,313,16
109,0.89,-0.41,0.21,-3.66,0.18,1.04,232,269,205,469,313,16
110,0.88,-0.44,0.12,-9.16,-2.38,-2.69,226,267,219,470,312,16
111,0.91,-0.44,0.1,1.46,-7.2,-6.35,229,267,206,465,310,16
112,0.91,-0.4,0.1,0.06,-4.21,-2.08,229,268,209,467,312,16
113,0.91,-0.4,0.14,-0.06,-2.38,-3.17,227,265,208,467,314,16
114,0.94,-0.41,0.1,-8.12,-6.29,-2.81,231,267,209,462,314,16
115,0.99,-0.34,-0.11,-3.48,-2.38,-6.53,232,265,208,466,311,16
116,0.89,-0.39,0.12,-11.66,15.01,-2.99,228,268,205,461,313,16
117,0.85,-0.38,-0.01,-22.4,52.19,-23.07,228,267,206,468,312,16
118,0.96,-0.37,0.0,6.9,3.54,6.53,233,268,206,466,313,16
119,0.94,-0.37,0.07,0.79,-2.62,3.17,231,266,205,467,311,16
120,0.9,-0.42,0.12,-4.46,9.22,-4.46,230,263,207,471,313,16
121,0.88,-0.43,0.1,15.2,-5.62,-5.13,227,270,207,470,310,16
122,0.9,-0.46,0.05,-12.21,-11.23,-8.06,230,264,207,471,312,16
123,0.84,-0.42,0.09,3.3,0.18,-1.83,230,281,209,469,312,16
124,0.98,-0.43,0.08,10.19,3.23,-3.85,230,266,209,468,313,16
125,0.89,-0.42,0.17,14.77,2.99,-1.4,233,267,206,462,310,16
126,0.86,-0.39,0.11,2.38,-7.63,3.48,230,269,210,463,311,16
127,0.91,-0.42,0.22,-1.16,3.72,-10.74,229,268,206,471,311,16
128,0.88,-0.4,0.17,-3.91,-3.36,3.23,232,266,207,466,308,16
129,0.86,-0.44,0.17,-15.38,-6.9,1.22,230,267,207,470,314,16
130,0.9,-0.4,0.11,-1.34,-10.01,-3.23,232,270,207,462,309,16
131,0.94,-0.42,0.0,-15.87,-11.41,-0.98,230,269,210,467,310,16
132,0.89,-0.42,0.07,4.94,0.73,0.37,231,268,211,464,312,16
133,0.93,-0.41,0.06,-1.1,-0.61,-5.0,232,270,210,471,309,16
134,0.9,-0.4,0.1,3.42,-2.38,-3.85,233,266,210,467,311,16
135,0.93,-0.38,0.11,1.71,2.56,-3.54,234,269,208,464,312,16
136,0.89,-0.43,0.08,-1.77,-2.69,-1.46,230,266,208,462,314,16
137,0.87,-0.41,0.12,0.12,-4.7,-1.89,230,266,208,468,311,16
138,0.93,-0.4,0.09,-1.59,-4.76,-2.93,232,269,209,467,311,16
139,0.92,-0.4,0.1,-2.99,-3.66,1.04,230,270,206,466,313,16
140,0.9,-0.41,0.07,-0.43,-1.22,-2.26,231,270,210,466,309,16
141,0.94,-0.39,0.24,1.4,8.54,-2.93,232,270,210,467,315,16
142,0.87,-0.43,0.09,-4.33,-2.01,-2.26,232,264,209,466,313,16
143,0.97,-0.37,0.16,9.16,-1.53,-6.59,230,269,205,473,313,16
144,0.93,-0.38,0.07,0.79,-4.03,1.95,231,267,210,465,312,16
145,0.85,-0.47,0.18,2.38,-2.62,-6.59,230,269,205,468,313,16
146,0.9,-0.42,0.13,2.62,6.1,-5.55,230,267,206,466,313,16
147,0.88,-0.44,0.21,1.65,-6.16,-3.6,229,269,211,463,315,16
148,0.96,-0.37,0.22,4.39,-1.77,-5.25,230,268,207,470,314,16
149,0.92,-0.39,0.21,-0.24,-5.49,6.16,233,270,211,466,312,16
150,0.9,-0.43,0.2,-4.27,-10.07,-0.92,229,267,207,471,314,16
151,0.94,-0.4,0.15,-2.2,-6.96,-1.95,232,270,208,462,313,16
152,0.9,-0.41,0.07,-5.98,-9.22,-3.48,233,265,206,467,311,16
153,0.91,-0.42,0.06,5.68,-3.42,-1.77,229,269,209,470,311,16
154,0.89,-0.44,0.07,-0.55,1.46,-4.27,232,268,211,469,313,16
155,0.85,-0.41,0.1,1.1,-5.74,-3.36,229,268,208,467,314,16
156,0.92,-0.43,0.03,9.58,-12.27,-3.11,230,272,210,467,315,16
157,0.93,-0.42,0.07,-4.64,5.74,1.59,232,270,213,469,312,16
158,0.92,-0.43,0.18,4.46,-3.66,-1.95,233,267,209,469,312,16
159,0.94,-0.4,0.1,-9.46,-2.44,-4.58,230,265,211,467,314,16
160,0.89,-0.44,0.11,4.03,-3.36,0.67,232,268,209,465,312,16
161,0.89,-0.41,0.11,-10.68,-6.47,-8.91,232,269,208,467,315,16
