,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
79,-0.04,0.87,0.78,6.96,-0.98,-0.67,231,305,403,457,331,21
80,0.07,1.1,0.93,27.53,8.97,-3.05,231,306,397,458,336,21
81,0.13,0.79,0.72,5.55,14.71,-13.24,230,304,400,459,335,21
82,0.1,0.74,0.68,1.83,-2.44,-5.74,233,307,401,454,336,21
83,0.14,0.74,0.68,2.26,0.31,-2.87,232,306,398,458,338,21
84,0.14,0.74,0.67,-1.95,-3.72,0.12,231,307,400,460,334,21
85,0.22,0.73,0.67,-0.98,0.18,-7.39,232,308,397,455,335,21
86,0.2,0.75,0.7,-2.2,2.08,-6.9,228,307,399,456,334,21
87,0.16,0.73,0.68,-0.31,-3.97,-0.18,238,309,401,454,339,21
88,0.23,0.73,0.67,0.24,-4.27,-8.3,232,309,400,458,338,21
89,0.21,0.7,0.67,4.09,-4.39,-2.2,234,309,398,462,337,21
90,0.23,0.73,0.65,0.43,-6.53,-0.37,230,308,400,460,333,21
91,0.23,0.74,0.69,1.04,-1.89,-4.82,233,309,400,461,338,21
92,0.24,0.72,0.66,1.46,-1.77,-5.37,232,305,395,463,338,21
93,0.21,0.71,0.67,1.4,-3.17,-1.46,231,306,400,464,336,21
94,0.22,0.72,0.66,0.12,-2.69,-2.08,230,324,397,458,337,21
95,0.21,0.74,0.67,-1.83,-3.05,-1.71,231,310,395,462,336,21
96,0.23,0.71,0.65,-4.03,-2.26,-3.36,232,304,400,461,336,21
97,0.21,0.66,0.65,2.14,-13.0,7.51,231,304,397,458,336,21
98,0.24,0.71,0.67,2.99,-1.77,-6.65,232,310,397,459,337,21
99,0.22,0.71,0.68,0.37,-5.74,4.21,232,306,396,458,337,21
100,0.31,0.72,0.66,-0.18,-4.88,-6.23,233,310,396,459,334,21
101,0.31,0.69,0.64,0.37,-1.89,-2.26,230,310,398,454,343,21
102,0.31,0.7,0.62,-7.63,35.58,-48.95,232,310,395,461,339,21
103,0.17,0.75,0.68,24.72,-85.51,102.11,251,304,395,459,338,21
104,0.23,0.73,0.68,2.08,-9.22,7.32,233,308,396,454,340,21
105,0.22,0.71,0.66,1.04,-6.65,0.92,232,308,397,456,339,21
106,0.24,0.71,0.66,-0.12,-3.17,-4.58,232,305,396,462,338,21
107,0.2,0.72,0.67,2.08,-0.49,-3.42,231,316,395,457,333,21
108,0.21,0.73,0.66,1.16,-6.59,-0.85,241,302,393,459,337,21
109,0.24,0.74,0.66,2.81,-4.03,-3.17,233,307,397,453,337,21
110,0.22,0.72,0.67,-0.12,-3.54,-2.5,231,308,398,455,338,21
111,0.24,0.71,0.64,1.46,-3.6,-2.99,233,307,398,464,337,21
112,0.23,0.75,0.65,1.71,-6.71,-1.59,233,307,395,457,338,21
113,0.24,0.71,0.63,-1.95,-4.52,-2.75,249,317,396,458,338,21
114,0.22,0.71,0.65,0.24,-1.53,-2.44,229,308,395,459,338,21
115,0.25,0.73,0.66,2.26,-2.44,-3.11,232,307,395,462,338,21
116,0.2,0.72,0.66,1.28,-3.97,-2.87,231,308,395,463,338,21
117,0.17,0.77,0.69,3.17,-5.07,3.36,234,309,401,459,335,21
118,0.18,0.74,0.67,-1.22,-6.23,-4.46,233,304,393,459,338,21
119,0.04,0.85,0.78,32.65,19.29,-28.5,231,305,395,454,338,21
120,0.08,0.74,0.71,-11.17,-33.08,10.62,234,304,397,453,337,21
121,0.11,0.71,0.73,8.06,-8.3,4.21,233,305,397,459,332,21
122,0.09,0.71,0.68,2.08,-1.28,-2.62,261,302,396,461,338,21
123,0.09,0.75,0.7,0.85,-4.03,-1.95,231,308,400,458,336,21
124,0.1,0.73,0.69,0.61,-13.18,12.39,232,307,402,457,338,21
125,0.16,0.72,0.68,1.22,-0.55,-3.48,235,306,395,454,338,21
126,0.16,0.7,0.68,0.43,-3.42,3.11,231,306,397,461,337,21
127,0.16,0.71,0.69,-1.34,-7.14,-0.55,234,306,390,458,336,21
128,0.1,0.66,0.67,4.33,1.53,-2.75,227,308,395,453,336,21
129,0.08,0.79,0.74,4.09,-1.77,-1.16,234,307,404,459,341,21
130,0.07,0.69,0.68,2.75,-5.8,-0.24,231,307,392,460,338,21
131,0.11,0.71,0.65,-2.62,-5.13,-1.04,233,308,392,462,334,21
132,0.06,0.78,0.7,0.37,-2.26,-5.74,234,305,397,455,343,21
133,0.08,0.7,0.64,5.98,-22.89,11.84,233,308,396,454,335,21
134,0.1,0.72,0.69,-1.46,-3.3,-3.36,231,308,396,462,337,21
135,0.15,0.79,0.69,3.3,-10.93,7.51,230,306,394,457,340,21
136,0.12,0.69,0.66,-3.6,-0.67,-4.82,232,306,397,460,334,21
137,0.03,0.78,0.72,6.1,-29.42,20.39,233,307,395,459,337,21
138,0.07,0.72,0.69,-0.55,-4.82,0.67,230,307,396,462,335,21
139,0.08,0.74,0.69,3.17,-1.89,-2.69,230,308,398,461,337,21
140,0.07,0.74,0.69,-1.46,-2.62,-2.87,232,309,396,459,339,21
141,0.09,0.72,0.69,-0.12,-5.13,-1.89,238,309,397,453,335,21
142,0.08,0.73,0.69,0.73,-2.87,-2.44,233,308,395,461,338,21
143,0.09,0.75,0.7,2.14,-1.83,-2.81,230,309,392,458,338,21
144,0.07,0.73,0.68,-0.06,-1.83,-2.2,232,304,392,454,337,21
145,0.08,0.74,0.69,0.0,-3.6,-2.44,229,308,398,460,335,21
146,0.08,0.73,0.69,1.95,-2.56,-1.04,228,309,395,458,339,21
147,0.09,0.74,0.69,-0.49,-3.36,-3.11,233,309,398,462,338,21
148,0.08,0.74,0.69,-0.55,-3.3,-1.65,230,310,401,458,337,21
149,0.09,0.74,0.69,0.06,-2.62,-3.11,233,305,397,458,340,21
150,0.08,0.73,0.69,1.04,-2.26,-3.05,233,308,394,453,337,21
151,0.08,0.75,0.69,1.04,-2.38,-3.05,230,307,396,455,337,21
152,0.07,0.73,0.68,1.95,-2.87,-2.81,248,308,395,458,339,21
153,0.08,0.74,0.68,-0.24,-3.91,-1.65,231,310,395,458,340,21
154,0.08,0.74,0.68,0.98,-2.69,-1.53,233,320,394,462,338,21
155,0.07,0.75,0.67,3.42,-2.69,-2.56,231,305,395,462,338,21
156,0.05,0.75,0.65,2.44,13.49,-23.56,231,302,395,462,336,21
157,0.05,0.77,0.66,0.12,-3.85,-2.32,228,302,393,452,335,21
158,0.04,0.76,0.65,-0.37,-2.99,-1.89,228,303,393,457,338,21
159,0.06,0.76,0.65,-0.24,-3.97,-1.77,230,304,400,462,336,21
160,0.06,0.76,0.65,0.79,-3.11,-0.61,230,302,394,458,338,21
161,0.06,0.76,0.66,-0.31,-4.76,-1.53,228,303,395,458,338,21
162,0.07,0.76,0.65,0.0,-3.48,-1.71,229,302,395,461,337,21
163,0.07,0.76,0.65,1.4,-3.36,-2.93,229,303,394,458,337,21
164,0.07,0.75,0.66,-0.18,-2.87,-2.99,220,299,396,459,337,21
165,0.07,0.75,0.65,0.43,-2.44,-1.95,231,303,393,457,340,21
166,0.07,0.76,0.66,0.49,-3.54,-2.38,253,303,396,458,334,21
167,0.07,0.77,0.66,0.73,-3.05,-2.14,231,302,392,458,337,21
168,0.07,0.74,0.64,0.55,-3.3,-1.89,230,303,393,461,337,21
169,0.07,0.77,0.65,-1.4,-3.48,-1.83,225,303,395,458,339,21
170,0.08,0.76,0.65,-0.06,-2.81,-2.26,231,304,393,465,340,21
171,0.08,0.77,0.66,0.79,-3.3,-3.23,232,301,392,471,340,21
172,0.07,0.76,0.66,0.49,-2.62,-2.5,229,303,397,458,339,21
173,0.08,0.77,0.66,-0.37,-1.95,-2.87,232,307,394,458,334,21
174,0.07,0.76,0.66,1.46,-2.44,-4.09,242,306,394,460,333,21
175,0.1,0.79,0.66,1.77,-3.54,-2.56,233,303,394,454,338,21
176,0.12,0.78,0.66,-2.81,-9.28,-0.12,231,304,395,458,339,21
177,0.11,0.71,0.62,7.51,2.01,-4.58,230,308,391,463,339,21
178,0.04,0.78,0.64,-0.49,-0.98,-4.88,230,309,392,453,339,21
179,0.19,0.8,0.61,-0.85,-5.19,-7.39,232,312,392,461,337,21
180,0.07,0.74,0.64,-1.28,0.24,-3.54,229,304,396,453,339,21
181,0.08,0.79,0.68,-0.55,-2.87,3.66,234,304,392,454,340,21
182,0.12,0.72,0.67,2.44,-0.06,-0.31,232,304,404,462,337,21
183,0.13,0.77,0.69,-1.1,-4.7,-5.43,231,301,389,461,339,21
184,0.03,0.78,0.64,-1.04,8.0,6.23,232,301,389,457,340,21
185,0.16,0.7,0.63,-5.07,-10.38,-3.05,232,307,392,462,338,21
186,0.18,0.73,0.68,-1.4,-4.58,0.61,233,304,391,464,337,21
187,0.16,0.73,0.66,-3.85,-3.05,-4.15,233,306,394,453,334,21
188,0.14,0.69,0.7,2.32,-0.24,-6.35,231,306,390,459,338,21
189,0.22,0.77,0.68,2.75,-6.04,3.3,233,306,390,455,340,21
190,0.18,0.75,0.69,-0.49,-2.26,6.29,261,305,392,460,338,21
191,0.24,0.72,0.61,-3.97,-0.12,-7.32,231,307,389,458,337,21
192,0.18,0.7,0.63,-1.46,-7.32,1.53,234,308,386,451,338,21
193,0.21,0.56,0.69,-11.6,-29.11,33.33,233,307,391,456,339,21
194,0.26,0.72,0.65,3.36,-5.68,3.42,228,304,390,456,338,21
195,0.33,0.8,0.68,-0.12,-2.08,-5.25,231,306,390,453,335,21
196,0.27,0.71,0.65,-1.22,-1.46,-6.04,233,306,390,455,339,21
197,0.24,0.69,0.62,-2.81,-3.66,-2.56,252,307,391,462,340,21
198,0.23,0.71,0.69,0.12,3.17,-1.83,232,303,391,457,340,21
199,0.14,0.78,0.65,-3.48,-3.54,0.37,233,308,390,457,340,21
200,0.25,0.79,0.62,17.4,-3.91,2.93,255,306,391,458,337,21
201,0.08,0.83,0.61,3.3,6.65,-22.09,231,309,388,460,340,21
202,0.09,0.78,0.59,-0.43,-3.17,-1.83,228,310,392,463,337,21
203,0.09,0.76,0.64,-2.62,2.01,-6.47,238,308,392,462,341,21
204,0.03,0.74,0.61,-12.02,-3.23,3.78,234,308,392,462,339,21
205,0.07,0.79,0.63,1.71,-2.01,0.06,232,306,393,458,337,21
206,0.02,0.78,0.65,0.43,-2.99,-2.01,231,308,394,459,340,21
207,0.04,0.78,0.64,-1.65,-4.03,-4.52,232,306,391,461,337,21
208,0.07,0.72,0.66,3.23,-9.77,4.21,231,306,393,463,337,21
209,0.01,0.71,0.61,0.18,2.32,-5.55,230,306,390,455,338,21
210,0.03,0.82,0.67,3.23,-8.61,0.73,234,308,391,461,337,21
211,0.04,0.77,0.64,-3.05,1.77,2.75,231,306,405,458,339,21
212,0.03,0.61,0.63,-9.03,-26.92,8.36,234,305,392,456,339,21
213,0.11,0.76,0.65,-5.74,3.05,-3.05,234,303,390,459,340,21
214,0.12,0.78,0.68,0.98,-10.31,12.57,235,303,392,462,337,21
215,0.14,0.75,0.67,-1.04,10.38,-12.15,235,308,391,458,342,21
216,0.15,0.75,0.66,3.6,-4.15,-10.01,235,306,387,459,339,21
217,0.19,0.75,0.65,-1.65,-0.06,-6.41,233,307,391,457,339,21
218,0.14,0.74,0.64,2.44,-6.84,3.97,235,312,390,463,336,21
219,0.19,0.75,0.66,0.06,-2.99,-2.32,233,306,390,458,347,21
220,0.16,0.74,0.64,0.98,-5.25,-2.56,235,306,390,462,343,21
221,0.14,0.71,0.64,-1.59,0.73,1.95,232,305,392,453,336,21
222,0.17,0.77,0.66,3.3,-3.42,-5.13,234,310,392,460,346,21
223,0.17,0.75,0.65,-0.24,-1.1,-4.09,232,308,391,458,340,21
224,0.18,0.76,0.65,0.67,-3.11,-2.01,233,304,386,458,342,21
225,0.17,0.77,0.65,2.14,-4.09,-0.18,232,307,403,462,339,21
226,0.19,0.74,0.64,0.24,-4.21,-1.53,230,308,390,460,339,21
227,0.17,0.75,0.65,0.43,-1.53,-1.89,230,307,401,462,338,21
228,0.15,0.76,0.68,3.54,-1.22,-4.7,235,305,389,459,339,21
229,0.17,0.75,0.65,0.31,-4.09,-7.08,233,307,392,462,337,21
230,0.18,0.74,0.65,0.92,-5.07,-2.14,233,306,389,455,339,21
231,0.17,0.75,0.65,-2.75,-3.78,-0.92,232,307,386,460,341,21
232,0.18,0.75,0.65,0.12,0.92,-2.32,233,305,390,456,340,21
233,0.17,0.76,0.66,1.59,-1.4,-5.31,231,306,391,458,339,21
234,0.16,0.75,0.66,-0.31,-3.23,-1.77,231,306,388,462,339,21
235,0.17,0.76,0.66,0.79,-2.62,-3.97,233,308,388,455,344,21
236,0.15,0.74,0.66,-1.1,-2.2,-3.17,232,308,390,460,338,21
237,0.16,0.74,0.66,1.34,-2.93,-1.95,234,309,390,455,342,21
238,0.16,0.76,0.65,2.32,-2.81,-2.32,233,308,390,455,338,21
239,0.16,0.75,0.65,0.18,-3.72,-3.78,233,306,388,459,339,21
