,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
154,0.95,-0.29,0.01,-4.21,-1.95,-3.91,218,472,392,476,293,11
155,0.97,-0.28,-0.0,0.49,-2.5,-2.56,212,477,403,475,294,11
156,0.96,-0.28,0.02,0.67,-2.14,-2.32,211,476,395,475,290,11
157,0.96,-0.29,0.01,0.98,-4.21,-1.89,213,473,395,478,292,11
158,0.96,-0.29,0.01,-0.49,-3.97,-2.69,208,474,390,475,294,11
159,0.96,-0.28,0.0,0.37,-2.5,-1.77,213,478,392,478,293,11
160,0.96,-0.28,0.01,1.77,-3.23,-2.87,214,471,392,476,283,11
161,0.96,-0.28,0.01,0.98,-3.36,-3.85,209,474,393,477,293,11
162,0.98,-0.27,0.01,-1.34,-2.69,-3.72,214,477,397,473,292,11
163,0.96,-0.27,0.02,3.48,-4.33,-1.46,211,473,394,474,291,11
164,0.96,-0.27,0.01,0.37,-2.14,-2.93,212,474,390,478,292,11
165,0.96,-0.28,0.02,0.49,-2.5,-1.89,213,476,393,472,289,11
166,0.96,-0.27,0.02,1.1,-3.48,-2.38,208,477,387,471,291,11
167,0.96,-0.27,0.02,0.67,-3.05,-1.28,213,474,392,472,294,11
168,0.97,-0.28,0.03,1.71,-2.69,-0.61,211,474,389,469,292,11
169,0.93,-0.32,0.01,-4.15,-2.5,-2.93,214,475,392,473,292,11
170,0.97,-0.3,0.01,-1.53,-4.58,-9.46,212,477,393,475,294,11
171,0.96,-0.28,0.03,1.04,-2.56,-4.03,212,475,390,477,292,11
172,0.97,-0.25,0.05,0.61,-2.69,-2.99,211,471,395,470,290,11
173,0.96,-0.27,0.02,-0.98,-3.05,-4.33,214,474,390,475,291,11
174,0.98,-0.24,0.02,-0.73,-3.48,-4.03,218,474,392,477,289,11
175,0.98,-0.25,0.02,-0.18,-3.85,-1.53,249,472,393,471,295,11
176,0.97,-0.25,0.03,0.85,-2.44,-3.3,214,486,393,477,290,11
177,0.96,-0.26,0.03,-0.98,-1.83,-3.3,213,474,393,473,293,11
178,0.97,-0.26,0.03,1.28,-2.87,-2.99,211,478,392,472,296,11
179,0.97,-0.26,0.02,0.06,-3.78,-1.1,215,472,395,474,295,11
180,0.97,-0.26,0.02,0.61,-2.93,-1.46,212,473,394,469,291,11
181,0.98,-0.26,0.02,-0.31,-2.26,-0.37,212,471,395,476,294,11
182,0.96,-0.28,0.03,1.16,-3.36,-2.38,210,475,397,478,293,11
183,0.96,-0.27,0.03,0.18,-2.75,-5.13,218,474,392,477,293,11
184,0.96,-0.27,0.02,0.92,-3.3,-2.93,212,474,392,474,293,11
185,0.97,-0.27,0.03,-0.55,-3.05,-1.83,214,475,392,478,295,11
186,0.97,-0.27,0.03,0.55,-2.38,-2.69,212,475,391,477,292,11
187,0.96,-0.27,0.03,1.83,-2.75,-2.44,215,476,395,474,292,11
188,0.96,-0.28,0.03,3.23,-3.85,-1.95,212,477,392,476,294,11
189,0.95,-0.28,0.04,0.06,-2.26,-5.37,215,477,394,475,295,11
190,0.96,-0.27,0.04,0.37,-2.87,0.0,213,477,394,477,295,11
191,0.97,-0.27,0.05,1.34,-3.6,-3.6,215,475,394,470,292,11
192,0.97,-0.27,0.03,-1.34,-3.42,-1.28,212,473,392,475,296,11
193,0.98,-0.26,0.04,0.61,-1.89,-2.44,211,475,393,486,293,11
194,0.96,-0.27,0.04,0.12,-4.15,-5.55,212,473,392,477,295,11
195,0.98,-0.26,0.03,-0.31,-2.75,-3.97,213,473,388,480,295,11
196,0.96,-0.26,0.04,0.06,-2.56,-2.44,215,471,393,469,293,11
197,0.97,-0.26,0.04,-0.12,-1.89,-3.36,213,471,394,474,292,11
198,0.93,-0.29,0.05,-0.18,-5.0,-2.38,213,474,394,477,296,11
199,0.93,-0.34,0.02,2.26,-6.1,13.49,211,473,392,474,293,11
200,0.9,-0.38,0.06,1.71,3.23,11.17,215,477,390,474,291,11
201,0.93,-0.34,0.11,7.87,-2.87,-1.28,212,472,391,473,299,11
202,0.9,-0.41,0.04,-2.2,-2.93,-1.1,215,477,402,474,305,11
203,0.92,-0.39,0.06,0.98,-3.6,-3.91,216,476,395,483,293,11
204,0.92,-0.39,0.06,0.85,-2.75,-5.37,225,477,394,477,293,11
205,0.95,-0.31,0.11,5.07,-5.37,-5.49,218,481,391,474,295,11
206,0.97,-0.33,0.01,-4.58,-4.58,-13.49,213,471,392,475,294,11
207,1.0,-0.22,0.06,6.77,-3.42,-13.79,214,474,390,473,294,11
208,0.97,-0.23,0.02,-3.05,-9.52,-4.15,215,474,392,472,294,11
209,1.02,-0.17,0.01,4.33,-3.23,-5.31,212,474,389,476,296,11
210,1.0,-0.19,0.01,-6.96,-3.85,3.85,213,476,393,474,294,11
211,0.97,-0.24,0.01,2.5,-18.62,11.35,213,474,392,470,294,11
212,0.96,-0.27,-0.1,-3.72,-3.42,-6.84,213,475,390,474,296,11
213,0.96,-0.24,-0.02,-5.0,-3.3,2.56,215,476,393,474,294,11
214,0.94,-0.29,-0.04,-9.16,11.84,-8.06,220,476,393,474,293,11
215,0.94,-0.3,0.01,2.2,-2.26,-5.0,214,475,390,474,292,11
216,0.96,-0.28,-0.0,1.16,-2.32,-8.48,213,475,392,477,291,11
217,0.98,-0.27,-0.0,2.99,1.53,-4.76,213,473,396,479,293,11
218,0.96,-0.26,-0.0,0.61,-3.3,-2.87,215,474,397,478,294,11
219,0.97,-0.26,0.02,1.28,-2.69,-0.61,217,472,396,479,292,11
220,0.98,-0.25,0.01,3.11,-3.97,-3.23,215,475,400,475,293,11
221,0.96,-0.27,0.02,1.77,-2.62,0.24,212,473,399,475,294,11
222,0.96,-0.28,0.01,1.16,-2.26,-3.72,216,472,396,474,294,11
223,0.97,-0.28,0.0,0.43,-2.87,-3.42,216,480,406,477,296,11
224,0.96,-0.28,0.01,0.73,-2.69,-1.46,215,475,403,473,295,11
225,0.96,-0.33,-0.01,-5.19,-0.31,8.79,215,473,394,475,295,11
226,0.98,-0.3,0.0,-3.78,-5.07,1.65,214,476,398,475,287,11
227,0.95,-0.32,0.03,2.32,-3.11,-6.53,214,477,395,471,294,11
228,0.95,-0.32,0.01,0.98,-2.01,-4.21,215,475,397,475,295,11
229,0.94,-0.32,0.03,1.4,-2.81,-1.59,214,473,399,470,296,11
230,0.96,-0.31,0.02,0.85,-2.81,-5.0,214,476,396,475,294,11
231,0.94,-0.31,0.04,0.85,-2.87,-3.72,214,476,393,471,294,11
232,0.93,-0.31,0.02,-0.67,-3.42,-4.15,215,478,400,475,291,11
233,0.93,-0.32,0.01,2.44,-1.95,-7.63,216,473,393,470,293,11
234,0.96,-0.28,0.02,0.85,-2.69,-6.77,218,473,400,479,294,11
235,0.95,-0.29,0.0,0.0,-2.44,-2.2,217,474,395,475,292,11
