,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
120,0.94,-0.34,0.1,-1.22,-2.5,-4.03,378,287,238,471,320,26
121,0.93,-0.34,0.11,1.83,-2.08,-2.08,381,289,234,469,323,26
122,0.94,-0.34,0.1,-0.79,-3.6,-1.95,379,286,235,466,319,26
123,0.95,-0.34,0.1,-0.55,-2.62,-2.75,384,295,234,469,322,26
124,0.93,-0.34,0.1,0.18,-3.66,-1.89,379,286,234,471,322,26
125,0.94,-0.34,0.1,0.43,-2.69,-2.32,380,286,237,470,320,26
126,0.94,-0.34,0.1,0.18,-2.5,-2.81,379,288,236,472,323,26
127,0.95,-0.34,0.11,-0.79,-2.87,-2.5,376,284,241,474,321,26
128,0.95,-0.34,0.1,-0.18,-3.05,-2.5,381,288,234,469,321,26
129,0.94,-0.34,0.1,1.16,-2.81,-2.62,381,286,234,470,320,26
130,0.94,-0.34,0.11,0.92,-3.3,-2.69,380,287,237,471,321,26
131,0.94,-0.34,0.1,-0.06,-2.56,-2.62,376,286,234,471,322,26
132,0.93,-0.34,0.11,-0.61,-4.09,-2.5,379,288,235,470,323,26
133,0.94,-0.34,0.1,-0.85,-3.72,-3.17,380,288,237,471,325,26
134,0.94,-0.34,0.11,-0.31,-3.42,-3.17,386,286,234,479,321,26
135,0.93,-0.34,0.11,0.55,-2.81,-1.95,379,286,232,470,322,26
136,0.93,-0.34,0.11,0.37,-3.17,-2.08,377,287,236,472,318,26
137,0.92,-0.35,0.11,0.49,-3.66,-2.01,382,289,235,473,321,26
138,0.94,-0.34,0.1,0.43,-3.3,-2.56,385,286,233,472,325,26
139,0.94,-0.34,0.1,0.49,-2.99,-2.69,379,287,235,471,320,26
140,0.93,-0.35,0.11,0.49,-2.69,-1.95,381,287,240,466,321,26
141,0.94,-0.34,0.11,0.61,-3.17,-2.32,378,290,237,471,323,26
142,0.93,-0.35,0.1,0.06,-3.48,-2.01,375,284,232,474,324,26
143,0.93,-0.34,0.11,0.18,-3.42,-2.38,388,285,243,472,320,26
144,0.94,-0.34,0.11,0.18,-2.75,-2.81,381,287,237,470,324,26
145,0.93,-0.35,0.11,0.24,-2.87,-2.69,381,289,233,468,325,26
146,0.93,-0.35,0.1,0.85,-2.81,-2.38,382,289,236,466,319,26
147,0.93,-0.35,0.1,-0.24,-3.3,-2.2,381,284,233,472,323,26
148,0.93,-0.35,0.1,-0.73,-2.81,-3.05,383,287,234,471,322,26
149,0.94,-0.35,0.09,-0.79,-2.44,-3.17,414,288,238,475,325,26
150,0.94,-0.34,0.1,-0.12,-3.11,-2.38,381,294,234,470,323,26
151,0.94,-0.34,0.1,0.24,-2.69,-3.42,382,285,234,476,324,26
152,0.94,-0.35,0.1,0.98,-2.75,-1.83,382,287,237,470,322,26
153,0.94,-0.34,0.1,0.24,-2.75,-2.26,387,288,237,468,323,26
154,0.93,-0.35,0.11,0.06,-3.91,-2.44,380,289,237,474,322,26
155,0.94,-0.35,0.1,-0.18,-3.11,-2.81,381,285,235,474,323,26
156,0.93,-0.35,0.1,0.12,-2.62,-2.44,378,286,238,471,321,26
157,0.94,-0.35,0.1,0.0,-2.5,-2.69,379,286,248,474,328,26
158,0.94,-0.35,0.1,0.18,-2.44,-2.93,379,290,234,475,321,26
159,0.92,-0.35,0.1,0.49,-2.87,-2.32,380,287,235,474,323,26
160,0.94,-0.35,0.11,0.55,-2.5,-2.26,381,286,237,472,324,26
161,0.93,-0.35,0.1,0.92,-2.75,-2.56,380,286,235,474,322,26
162,0.94,-0.34,0.11,0.85,-3.05,-2.32,382,290,235,469,320,26
163,0.93,-0.35,0.11,0.0,-2.5,-2.69,378,286,235,471,322,26
164,0.94,-0.35,0.11,0.67,-2.87,-2.62,380,286,236,475,323,26
165,0.94,-0.35,0.11,-0.18,-3.05,-2.62,380,288,238,476,322,26
166,0.93,-0.35,0.1,0.31,-3.11,-2.99,382,285,235,473,322,26
167,0.94,-0.35,0.1,0.12,-3.05,-2.56,379,288,234,471,323,26
168,0.94,-0.35,0.1,0.43,-2.99,-2.93,382,284,238,471,318,26
169,0.94,-0.35,0.1,0.49,-3.11,-2.81,379,285,232,472,325,26
170,0.93,-0.35,0.1,0.12,-2.75,-2.38,381,294,235,473,320,26
171,0.94,-0.35,0.1,0.24,-3.05,-2.38,378,288,235,469,322,26
172,0.94,-0.34,0.1,1.83,-1.89,-2.32,383,285,235,470,325,26
173,0.93,-0.35,0.1,0.92,-2.99,-2.08,378,289,238,473,323,26
174,0.94,-0.35,0.11,1.22,-3.11,-2.32,377,286,238,473,324,26
175,0.94,-0.34,0.11,0.18,-2.26,-2.56,379,287,238,470,323,26
176,0.93,-0.35,0.11,-0.18,-3.17,-2.69,379,291,234,475,325,26
177,0.94,-0.35,0.1,0.12,-3.05,-2.69,381,285,234,474,324,26
178,0.93,-0.35,0.1,0.06,-2.69,-2.75,379,287,234,475,324,26
179,0.94,-0.35,0.1,0.92,-2.69,-2.38,381,285,239,469,322,26
180,0.93,-0.35,0.1,0.55,-2.99,-2.69,380,285,238,474,325,26
181,0.93,-0.35,0.11,1.04,-3.17,-2.01,377,288,235,470,325,26
182,0.93,-0.35,0.11,0.98,-2.44,-2.2,384,286,238,469,323,26
183,0.94,-0.35,0.11,1.16,-2.32,-1.53,373,288,238,473,325,26
184,0.94,-0.35,0.11,1.16,-2.69,-2.32,380,285,235,474,322,26
185,0.94,-0.35,0.11,1.28,-2.44,-2.38,380,287,237,467,330,26
186,0.93,-0.35,0.11,0.0,-3.11,-1.65,381,285,233,470,321,26
187,0.94,-0.35,0.12,0.85,-3.05,-2.56,381,285,235,471,326,26
188,0.93,-0.36,0.11,0.24,-3.78,-1.53,380,286,234,473,320,26
189,0.94,-0.36,0.1,-0.55,-3.3,-2.5,381,286,233,474,322,26
190,0.93,-0.36,0.11,-0.12,-2.99,-2.44,379,284,236,465,324,26
191,0.93,-0.36,0.1,0.85,-4.21,-1.83,379,286,234,471,324,26
192,0.93,-0.36,0.11,-0.12,-2.75,-2.56,377,288,232,471,322,26
193,0.93,-0.36,0.11,0.49,-3.11,-2.32,378,291,235,474,323,26
194,0.94,-0.36,0.11,0.55,-2.5,-2.62,382,286,234,471,323,26
195,0.93,-0.36,0.11,1.53,-2.75,-2.32,380,287,237,470,322,26
196,0.93,-0.36,0.11,1.16,-2.32,-2.99,381,285,238,474,318,26
197,0.93,-0.36,0.1,1.59,-2.69,-2.32,381,286,237,470,323,26
198,0.93,-0.36,0.11,0.06,-3.42,-1.77,380,286,238,470,325,26
199,0.94,-0.36,0.11,-0.31,-3.42,-3.17,398,286,235,475,323,26
200,0.92,-0.36,0.11,0.12,-3.11,-2.75,376,285,234,465,321,26
201,0.93,-0.36,0.1,0.61,-3.11,-2.75,383,285,232,474,322,26
202,0.93,-0.36,0.1,0.31,-3.17,-2.14,381,284,239,473,324,26
203,0.93,-0.36,0.11,0.43,-2.93,-2.5,382,285,237,474,326,26
204,0.93,-0.36,0.11,0.24,-2.69,-3.6,379,289,237,468,322,26
205,0.92,-0.36,0.1,0.18,-3.3,-2.44,376,286,237,474,322,26
206,0.92,-0.36,0.11,0.31,-3.42,-2.81,379,286,234,465,323,26
207,0.92,-0.36,0.11,1.04,-2.69,-2.32,379,284,238,471,324,26
208,0.92,-0.36,0.11,0.37,-3.23,-2.44,381,287,237,474,322,26
209,0.94,-0.36,0.12,0.55,-3.36,-2.38,381,288,238,471,322,26
210,0.93,-0.36,0.11,0.73,-3.3,-2.5,379,285,235,471,322,26
211,0.93,-0.36,0.11,0.79,-2.75,-2.5,382,287,238,467,322,26
212,0.93,-0.36,0.1,0.43,-2.87,-2.69,379,290,236,471,323,26
213,0.93,-0.36,0.11,0.61,-3.54,-2.01,382,285,236,467,322,26
214,0.93,-0.36,0.1,0.12,-2.75,-2.75,381,285,236,471,324,26
215,0.94,-0.35,0.11,0.98,-1.83,-3.42,376,283,238,470,323,26
216,0.93,-0.36,0.11,0.61,-2.5,-2.81,381,289,237,472,320,26
217,0.93,-0.36,0.11,0.12,-3.42,-2.14,382,288,237,466,310,26
218,0.93,-0.36,0.11,-0.43,-2.62,-2.62,378,292,241,472,325,26
219,0.92,-0.37,0.11,0.37,-3.6,-2.2,378,286,237,471,322,26
220,0.93,-0.36,0.1,0.49,-2.75,-2.56,381,286,237,470,322,26
221,0.93,-0.36,0.11,-0.24,-2.93,-2.5,379,287,235,470,324,26
222,0.94,-0.36,0.1,0.18,-2.87,-2.93,376,285,232,474,321,26
223,0.93,-0.36,0.1,0.79,-2.5,-2.75,381,285,238,470,324,26
224,0.92,-0.36,0.1,0.67,-3.17,-2.56,391,287,237,472,323,26
225,0.93,-0.36,0.11,0.12,-2.26,-2.69,380,285,234,470,325,26
226,0.92,-0.36,0.11,0.0,-2.87,-2.2,382,292,242,472,323,26
227,0.93,-0.36,0.11,0.24,-3.85,-2.26,392,282,236,474,318,26
228,0.93,-0.36,0.1,-0.18,-2.99,-2.38,380,284,235,470,323,26
229,0.93,-0.36,0.11,0.06,-2.81,-2.56,379,289,238,472,322,26
230,0.93,-0.36,0.11,-0.12,-2.26,-2.93,382,285,236,470,323,26
231,0.94,-0.36,0.11,1.04,-2.81,-2.56,379,284,234,468,323,26
232,0.92,-0.37,0.12,0.31,-2.93,-2.2,381,284,236,472,324,26
233,0.94,-0.36,0.11,1.34,-1.77,-1.53,383,285,236,470,323,26
234,0.93,-0.37,0.11,2.14,-2.44,-1.89,380,285,235,466,320,26
235,0.93,-0.36,0.12,0.73,-2.32,-1.83,394,288,235,465,325,26
236,0.93,-0.37,0.12,-0.31,-3.17,-2.44,379,285,238,469,323,26
237,0.93,-0.36,0.12,0.12,-2.56,-2.69,380,286,236,472,324,26
238,0.93,-0.36,0.11,-0.12,-3.23,-2.56,379,286,235,474,324,26
239,0.93,-0.36,0.11,1.1,-3.3,-2.62,380,286,237,470,323,26
240,0.94,-0.37,0.11,0.73,-2.5,-2.44,380,289,234,472,324,26
241,0.93,-0.36,0.11,0.67,-3.11,-2.81,381,285,234,472,326,26
242,0.93,-0.37,0.11,1.83,-2.87,-2.81,372,289,236,465,323,26
243,0.93,-0.37,0.11,0.43,-3.17,-2.5,379,288,237,474,323,26
244,0.93,-0.36,0.1,0.85,-2.81,-2.56,376,285,235,470,322,26
245,0.92,-0.37,0.11,0.18,-3.11,-2.93,382,285,234,468,321,26
246,0.93,-0.36,0.11,0.37,-3.05,-2.44,382,289,234,470,323,26
247,0.93,-0.36,0.11,0.37,-2.69,-2.69,380,289,239,469,325,26
248,0.92,-0.37,0.12,-0.43,-3.48,-2.38,382,295,235,470,321,26
249,0.92,-0.37,0.1,-0.43,-3.23,-2.87,382,288,235,474,321,26
250,0.93,-0.37,0.11,0.12,-3.42,-2.56,378,288,236,470,323,26
251,0.92,-0.37,0.1,0.06,-3.3,-2.32,377,285,238,473,324,26
252,0.93,-0.36,0.12,-0.12,-3.23,-2.99,393,287,236,469,326,26
253,0.93,-0.37,0.11,0.49,-3.36,-2.08,382,286,239,471,323,26
254,0.93,-0.37,0.11,0.0,-3.6,-2.56,380,291,235,466,325,26
255,0.93,-0.37,0.12,0.24,-2.38,-2.99,381,288,236,472,325,26
256,0.92,-0.37,0.12,0.12,-2.99,-2.62,380,287,232,472,322,26
257,0.93,-0.36,0.11,0.49,-3.6,-2.14,380,286,237,473,323,26
258,0.92,-0.37,0.11,-0.12,-2.69,-3.48,382,289,238,470,323,26
259,0.93,-0.37,0.12,0.12,-3.3,-1.89,382,298,239,477,323,26
260,0.92,-0.37,0.11,0.85,-2.99,-1.83,381,286,237,465,326,26
261,0.92,-0.36,0.1,0.85,-3.17,-1.95,381,286,236,470,324,26
262,0.93,-0.37,0.11,0.43,-2.62,-2.14,382,287,234,470,326,26
263,0.92,-0.37,0.11,0.79,-2.08,-3.48,381,285,239,471,321,26
264,0.94,-0.36,0.12,0.49,-3.17,-2.56,382,283,239,471,323,26
265,0.93,-0.36,0.11,0.49,-2.69,-2.26,384,289,237,471,330,26
266,0.93,-0.36,0.11,0.92,-2.56,-2.69,381,285,234,474,324,26
267,0.92,-0.37,0.11,0.31,-2.44,-2.38,382,287,238,470,324,26
268,0.92,-0.37,0.11,0.37,-3.17,-2.2,380,289,233,469,325,26
269,0.92,-0.37,0.11,-0.24,-3.17,-2.62,381,288,236,473,330,26
270,0.92,-0.37,0.11,0.06,-2.81,-2.14,378,282,238,474,325,26
271,0.93,-0.37,0.11,-0.12,-2.87,-2.69,383,288,238,470,321,26
272,0.93,-0.37,0.12,1.22,-3.23,-2.32,382,283,236,472,323,26
273,0.93,-0.37,0.11,0.67,-2.87,-2.62,381,289,239,474,321,26
274,0.93,-0.36,0.11,0.18,-2.99,-2.26,383,283,234,466,325,26
275,0.93,-0.36,0.12,0.55,-2.5,-2.81,381,286,237,466,324,26
276,0.92,-0.36,0.12,0.79,-2.81,-2.69,381,287,239,472,323,26
277,0.92,-0.37,0.12,0.31,-2.87,-2.81,381,288,236,470,324,26
278,0.92,-0.37,0.11,0.31,-2.99,-2.81,382,285,233,474,324,26
279,0.93,-0.36,0.12,-0.67,-3.54,-2.62,383,289,237,471,325,26
280,0.92,-0.37,0.11,-0.98,-2.62,-3.11,383,289,238,474,321,26
281,0.92,-0.37,0.11,-0.37,-2.99,-2.69,382,286,238,472,323,26
282,0.92,-0.37,0.11,0.61,-3.48,-2.26,382,287,236,476,325,26
283,0.92,-0.37,0.1,0.12,-3.6,-2.2,381,285,236,465,322,26
284,0.93,-0.36,0.11,0.92,-2.5,-2.5,383,283,237,473,322,26
285,0.93,-0.37,0.12,0.37,-2.69,-2.87,381,286,237,471,327,26
286,0.93,-0.36,0.12,0.31,-3.17,-2.75,382,287,240,474,320,26
287,0.93,-0.37,0.12,0.0,-2.87,-3.3,378,287,233,468,318,26
288,0.93,-0.37,0.12,0.49,-2.93,-2.87,381,287,239,472,323,26
289,0.92,-0.37,0.11,1.1,-2.75,-2.32,383,288,237,469,325,26
290,0.92,-0.37,0.11,0.55,-2.81,-2.5,380,286,236,469,322,26
291,0.92,-0.37,0.1,0.49,-2.62,-3.36,379,286,237,470,322,26
292,0.94,-0.37,0.1,0.06,-2.99,-1.89,382,289,238,468,324,26
293,0.92,-0.37,0.1,1.1,-3.05,-2.26,384,285,236,465,318,26
294,0.93,-0.37,0.11,0.24,-3.17,-2.26,384,287,234,470,323,26
295,0.94,-0.36,0.12,0.24,-2.75,-3.05,384,287,238,468,324,26
296,0.93,-0.36,0.11,0.18,-1.95,-3.42,381,287,234,473,324,26
297,0.93,-0.37,0.11,0.12,-2.69,-2.75,397,286,239,470,318,26
298,0.93,-0.37,0.11,0.06,-3.36,-2.87,376,289,233,471,322,26
299,0.93,-0.36,0.11,0.49,-2.87,-2.87,383,286,238,466,324,26
300,0.92,-0.37,0.12,-0.31,-3.36,-2.32,381,283,236,473,326,26
301,0.92,-0.37,0.12,-0.85,-3.6,-2.75,381,289,234,470,331,26
302,0.93,-0.37,0.11,-0.06,-2.75,-2.87,381,289,239,474,324,26
303,0.93,-0.37,0.12,0.61,-2.93,-2.14,382,286,234,471,323,26
304,0.93,-0.37,0.11,0.31,-2.5,-2.2,380,286,238,474,326,26
305,0.93,-0.38,0.12,0.79,-2.69,0.12,386,286,238,467,324,26
306,0.91,-0.38,0.13,0.92,-1.95,-3.05,383,286,236,466,324,26
307,0.92,-0.38,0.13,0.73,-3.05,-2.44,382,286,237,471,320,26
308,0.92,-0.38,0.13,0.61,-2.56,-2.56,382,283,242,474,323,26
309,0.92,-0.39,0.12,-0.18,-1.71,-2.87,378,284,236,474,321,26
310,0.92,-0.38,0.13,-0.55,-3.23,-2.62,382,286,245,471,326,26
311,0.91,-0.39,0.13,0.67,-2.87,-2.26,379,286,239,470,327,26
312,0.91,-0.39,0.13,0.49,-2.5,-2.56,379,286,236,470,320,26
313,0.91,-0.38,0.13,-0.37,-2.81,-3.54,382,286,237,470,325,26
314,0.92,-0.38,0.14,0.18,-4.09,-2.26,380,286,230,471,325,26
315,0.91,-0.39,0.14,0.98,-2.69,-2.08,383,286,238,467,326,26
316,0.91,-0.39,0.13,0.79,-2.99,-2.75,379,288,238,470,327,26
317,0.92,-0.39,0.13,0.06,-2.99,-2.5,380,288,237,472,323,26
318,0.92,-0.39,0.12,1.34,-3.48,-2.69,378,297,236,466,322,26
319,0.91,-0.39,0.12,-0.31,-3.78,-3.36,382,283,239,473,323,26
320,0.91,-0.39,0.14,1.28,-1.95,-2.62,400,284,236,471,321,26
321,0.91,-0.39,0.14,2.14,-2.01,-2.75,376,287,236,471,321,26
322,0.91,-0.38,0.14,0.79,-3.11,-2.38,379,289,234,473,325,26
323,0.92,-0.38,0.13,0.49,-2.93,-2.08,384,287,234,474,331,26
324,0.91,-0.39,0.14,-0.18,-3.23,-2.38,378,287,236,471,324,26
325,0.92,-0.38,0.12,-0.98,-2.56,-2.99,382,286,233,475,323,26
326,0.92,-0.39,0.12,0.67,-3.17,-2.38,378,289,236,469,324,26
327,0.93,-0.38,0.13,0.61,-3.17,-2.01,379,290,238,471,323,26
328,0.92,-0.39,0.13,0.12,-3.48,-2.08,386,286,238,468,324,26
329,0.91,-0.39,0.13,0.0,-3.42,-2.62,380,285,238,470,324,26
330,0.91,-0.39,0.12,0.06,-3.11,-3.05,380,286,234,481,326,26
331,0.91,-0.39,0.12,0.67,-2.99,-2.56,377,286,234,472,324,26
332,0.91,-0.39,0.12,1.28,-2.69,-2.38,395,289,242,476,324,26
333,0.92,-0.39,0.13,0.55,-3.48,-1.95,381,285,237,471,323,26
334,0.92,-0.39,0.12,0.43,-3.72,-3.11,378,287,234,470,324,26
335,0.91,-0.39,0.12,-0.12,-3.54,-2.2,378,286,237,471,325,26
336,0.9,-0.4,0.12,1.34,-2.14,-3.42,378,287,235,472,325,26
337,0.92,-0.39,0.12,0.0,-2.62,-2.62,385,285,239,471,325,26
