,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
73,-0.11,-1.0,0.01,3.23,0.24,0.0,423,291,240,470,315,24
74,-0.09,-0.99,0.02,1.22,-4.46,-3.97,428,293,244,469,310,24
75,-0.08,-1.0,0.01,-1.16,-2.87,-2.99,427,292,244,467,318,24
76,-0.1,-0.99,-0.0,0.55,-3.6,-0.79,425,295,242,464,315,24
77,-0.09,-0.99,0.01,-0.67,-3.17,-2.62,422,296,244,469,315,24
78,-0.1,-0.99,0.03,0.98,-3.42,-5.55,425,297,245,468,319,24
79,-0.09,-0.99,0.02,-2.44,-2.99,-2.01,426,295,243,475,318,24
80,-0.08,-0.99,-0.01,-0.06,-2.01,-2.26,425,294,243,468,316,24
81,-0.1,-0.99,0.0,-2.01,-2.69,-3.54,424,293,244,468,319,24
82,-0.08,-0.99,-0.01,0.67,-2.38,-2.69,424,294,240,470,316,24
83,-0.09,-1.0,0.01,1.53,-2.99,-1.34,459,293,246,473,317,24
84,-0.09,-0.99,-0.01,-0.37,-3.05,-2.93,424,296,242,472,317,24
85,-0.09,-0.99,-0.01,1.4,-2.99,-2.14,422,293,245,464,312,24
86,-0.09,-0.99,-0.01,0.49,-3.72,-1.89,426,296,243,468,317,24
87,-0.1,-0.99,-0.01,-0.67,-1.95,-4.03,426,294,242,465,316,24
88,-0.09,-0.99,-0.01,0.24,-3.23,-2.32,428,293,245,470,318,24
89,-0.09,-0.99,-0.0,1.77,-2.75,-4.03,425,296,245,463,317,24
90,-0.1,-0.99,-0.01,0.12,-2.32,-3.11,423,294,242,464,317,24
91,-0.09,-0.99,0.01,-0.37,-3.05,-3.54,426,294,241,464,316,24
92,-0.08,-0.99,-0.01,-0.55,-3.05,-3.17,425,295,242,464,318,24
93,-0.09,-0.99,0.0,3.17,-2.26,-1.34,427,296,246,468,314,24
94,-0.1,-1.0,0.03,-2.44,-6.96,-1.28,425,293,242,470,317,24
95,-0.09,-0.99,0.01,-0.49,-2.99,-2.2,423,296,245,464,318,24
96,-0.11,-0.99,-0.02,0.85,-3.3,-2.44,429,292,243,469,321,24
97,-0.11,-0.98,-0.01,0.67,-4.82,-1.95,427,300,240,472,319,24
98,-0.09,-0.99,0.0,0.43,-2.81,-2.32,427,294,244,473,320,24
99,-0.1,-0.99,-0.0,0.0,-2.2,-4.09,424,294,244,468,318,24
100,-0.1,-0.99,-0.01,-1.04,-2.56,-2.32,422,296,245,469,315,24
101,-0.08,-0.99,-0.01,0.24,-2.38,-3.23,427,294,245,471,321,24
102,-0.08,-0.99,-0.02,1.04,-2.99,-2.75,427,296,241,469,318,24
103,-0.09,-0.99,-0.02,-0.37,-3.66,-2.93,428,294,244,467,318,24
104,-0.09,-0.99,-0.01,0.43,-2.81,-2.81,427,293,243,470,318,24
105,-0.1,-0.99,-0.01,0.55,-2.99,-2.38,428,294,241,468,322,24
106,-0.09,-0.99,-0.01,-0.18,-2.99,-3.05,425,297,243,472,319,24
107,-0.09,-0.99,-0.02,0.0,-2.14,-2.87,427,294,243,468,317,24
108,-0.09,-0.99,-0.02,-0.24,-2.14,-3.17,426,292,241,464,321,24
109,-0.09,-0.99,-0.02,0.18,-3.17,-2.75,427,295,240,471,321,24
110,-0.09,-0.99,-0.03,0.98,-2.99,-2.5,425,295,244,468,319,24
111,-0.09,-0.99,-0.02,0.37,-2.99,-2.5,425,295,243,464,313,24
112,-0.09,-0.99,-0.02,0.73,-3.23,-2.38,425,294,241,472,317,24
113,-0.1,-0.99,-0.01,0.79,-3.05,-1.95,426,295,242,472,315,24
114,-0.09,-1.0,-0.02,0.79,-3.36,-2.08,425,294,244,469,320,24
115,-0.1,-0.99,-0.02,0.73,-3.91,-2.26,422,296,246,469,320,24
116,-0.09,-0.99,-0.01,1.1,-3.36,-2.44,425,294,242,464,320,24
117,-0.1,-0.99,-0.02,0.24,-2.2,-3.11,422,296,252,468,319,24
118,-0.09,-0.98,-0.03,-1.16,-2.32,-3.54,424,296,242,471,318,24
119,-0.1,-0.99,-0.03,0.67,-2.75,-3.36,428,292,244,467,320,24
120,-0.07,-0.99,-0.04,0.67,-2.75,-2.99,432,297,242,466,318,24
121,-0.08,-0.99,-0.02,2.44,-2.5,-3.17,424,295,246,468,322,24
122,-0.08,-0.99,-0.02,-0.55,-2.5,-2.62,424,295,244,468,321,24
123,-0.09,-0.99,-0.02,1.28,-2.56,-2.44,426,294,245,471,316,24
124,-0.08,-0.99,-0.02,-0.79,-3.6,-3.11,425,295,246,468,322,24
125,-0.08,-0.99,-0.03,-0.31,-2.81,-3.85,427,298,243,463,318,24
126,-0.07,-0.99,-0.02,-0.31,-4.03,-2.32,426,297,241,469,320,24
127,-0.07,-0.99,-0.03,-0.61,-2.2,-3.23,425,297,242,469,320,24
128,-0.08,-0.99,-0.03,-0.67,-3.11,-2.5,424,294,245,466,318,24
129,-0.09,-0.99,-0.04,-3.36,-3.6,-2.87,424,295,243,468,316,24
130,-0.08,-0.99,-0.02,-8.97,-3.42,-4.03,424,295,244,469,319,24
131,-0.06,-0.99,-0.03,0.12,-2.75,-2.32,425,298,255,468,322,24
132,-0.05,-1.0,-0.03,2.69,-5.8,-1.53,426,299,246,464,319,24
133,-0.08,-0.99,-0.04,-1.28,-1.4,-3.48,425,298,242,473,317,24
134,-0.08,-1.0,-0.03,-0.49,-2.69,-2.56,425,295,245,467,320,24
135,-0.07,-0.99,-0.05,2.87,-3.48,-2.38,422,296,244,464,322,24
136,-0.07,-0.99,-0.06,0.0,-2.01,-3.11,425,297,241,472,322,24
137,-0.06,-0.99,-0.04,2.56,-0.98,-0.79,426,296,244,469,319,24
138,-0.06,-0.99,-0.02,1.53,-0.06,-4.15,452,297,245,468,317,24
139,-0.07,-1.0,-0.02,1.04,-6.35,0.06,422,297,247,468,320,24
140,-0.07,-0.99,-0.01,0.43,-5.37,-1.53,425,297,244,468,321,24
141,-0.1,-0.99,-0.04,1.22,-4.09,-2.14,426,291,246,472,318,24
142,-0.12,-0.99,-0.01,0.0,-3.97,-2.26,424,297,246,467,315,24
143,-0.09,-0.98,-0.01,-1.04,-3.48,-2.56,445,298,246,469,320,24
144,-0.1,-1.0,-0.01,-0.31,-4.82,-1.77,422,295,245,468,319,24
145,-0.11,-0.99,-0.0,0.24,-2.69,-3.6,424,296,244,472,321,24
146,-0.11,-0.99,-0.01,0.73,-1.53,-4.46,423,298,243,469,322,24
147,-0.09,-0.99,0.01,0.98,-1.04,-0.92,423,296,246,469,322,24
148,-0.08,-0.99,-0.01,0.67,-2.01,-2.56,425,296,248,467,323,24
149,-0.09,-0.99,-0.0,1.1,-3.05,-2.69,422,299,241,468,323,24
150,-0.09,-0.99,-0.0,0.24,-3.42,-2.32,424,294,244,471,325,24
151,-0.09,-0.99,-0.02,0.67,-2.2,-2.62,423,294,244,469,325,24
152,-0.08,-0.99,-0.0,0.31,-2.93,-2.75,424,297,244,471,321,24
153,-0.09,-1.0,-0.01,0.73,-2.75,-2.93,424,298,244,468,325,24
154,-0.09,-0.99,-0.01,1.1,-2.44,-2.69,425,294,244,469,326,24
155,-0.09,-0.99,0.0,2.08,-2.2,-3.66,426,294,245,471,327,24
156,-0.09,-0.99,-0.0,1.1,-2.75,-2.99,426,295,255,467,326,24
157,-0.12,-0.99,0.01,9.83,1.77,-5.8,421,297,247,465,310,24
158,-0.02,-0.99,-0.05,-7.45,-2.75,-8.24,421,299,246,462,312,24
159,-0.03,-0.99,-0.02,-1.89,-2.93,-8.67,424,298,257,468,311,24
160,-0.01,-1.03,-0.08,-2.81,-2.75,-2.81,421,296,245,468,311,24
161,0.01,-0.98,-0.09,7.2,-3.17,-2.14,425,297,247,474,311,24
162,-0.06,-0.99,-0.04,2.75,-4.21,-0.37,425,299,244,467,312,24
163,-0.08,-0.99,-0.06,0.18,-6.1,-3.36,422,305,246,468,308,24
164,-0.12,-0.98,0.04,0.73,-2.93,1.71,423,297,245,468,311,24
165,-0.03,-0.97,-0.01,-0.61,-12.57,-4.33,423,296,251,472,312,24
166,-0.08,-0.99,0.08,3.54,-5.31,0.85,424,297,245,467,310,24
167,-0.07,-0.99,0.03,-2.56,-0.67,-6.1,424,299,245,462,313,24
168,-0.11,-0.99,0.04,-1.4,-3.48,-2.69,423,297,251,470,313,24
169,-0.09,-0.99,0.02,-5.37,3.72,-4.94,422,297,252,472,315,24
170,-0.06,-0.99,-0.01,0.98,-1.16,-2.62,424,295,244,468,310,24
171,-0.09,-0.99,-0.01,0.79,-1.53,-1.28,423,300,247,468,315,24
172,-0.07,-0.99,-0.01,1.1,-2.01,-2.81,443,298,249,472,314,24
173,-0.07,-1.0,-0.0,-0.61,-4.39,-2.87,422,296,248,469,316,24
174,-0.06,-0.99,-0.01,1.71,-2.81,-1.89,422,303,241,468,316,24
175,-0.08,-0.99,-0.01,0.61,-2.32,-2.56,423,300,247,468,315,24
176,-0.09,-0.99,-0.0,-0.79,-2.75,-3.66,421,297,247,468,314,24
177,-0.07,-1.0,-0.02,-0.79,-3.17,-2.26,430,297,248,466,316,24
178,-0.07,-0.99,-0.02,0.85,-2.87,-2.32,424,297,248,466,316,24
179,-0.08,-0.99,-0.01,0.24,-3.05,-2.56,423,297,248,469,314,24
180,-0.07,-0.99,-0.03,-1.1,-3.97,-3.85,411,294,247,468,315,24
181,-0.1,-0.98,-0.02,3.42,-2.87,-3.11,422,299,249,468,317,24
182,-0.08,-1.0,0.03,-10.31,-6.84,-1.4,424,299,244,471,315,24
183,-0.05,-0.99,0.01,1.77,-1.4,-0.55,426,297,243,468,315,24
184,-0.08,-1.01,0.03,0.49,-3.11,-3.3,425,298,249,470,316,24
185,-0.03,-1.02,0.02,-2.62,-4.09,-6.84,430,305,248,467,314,24
186,-0.0,-0.99,-0.03,1.04,-0.98,-5.37,410,300,246,471,316,24
187,0.06,-0.99,-0.01,-8.61,-18.74,-17.33,422,300,246,469,313,24
188,0.02,-1.0,-0.05,-9.77,-1.1,-1.71,425,297,248,462,316,24
189,0.1,-0.98,-0.13,-5.74,-1.28,-2.14,418,297,247,472,317,24
190,0.07,-0.99,-0.08,2.56,-5.13,2.14,422,297,249,471,313,24
191,0.08,-0.98,-0.11,-5.31,-0.98,-5.13,423,298,248,468,315,24
192,0.07,-0.99,-0.07,5.62,-3.97,0.18,435,299,247,473,317,24
193,0.03,-1.0,-0.05,1.16,-4.27,-0.24,425,296,253,469,314,24
194,0.06,-0.99,-0.03,2.38,-4.03,-1.28,427,297,245,469,315,24
195,0.02,-0.99,-0.05,3.17,-8.54,0.49,421,299,246,468,315,24
196,0.05,-1.0,0.02,10.74,4.15,-1.65,420,298,247,462,315,24
197,0.12,-1.01,-0.01,-3.78,-14.28,-8.12,422,298,252,468,315,24
198,-0.05,-0.99,0.04,-3.78,-5.19,1.28,424,300,247,466,318,24
199,-0.0,-1.01,0.07,-7.2,-16.91,-7.75,420,298,249,472,318,24
