,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
68,0.87,-0.32,0.42,0.55,-2.44,-2.87,338,460,420,480,249
69,0.86,-0.32,0.43,-1.4,-3.05,-1.83,339,457,418,478,249
70,0.84,-0.33,0.42,-0.73,-2.32,-1.16,336,458,420,479,249
71,0.85,-0.33,0.43,0.92,-3.05,-1.89,336,458,419,479,248
72,0.84,-0.33,0.43,0.06,-3.36,-3.36,339,457,421,474,251
73,0.86,-0.35,0.41,2.81,-2.26,-4.82,338,457,422,477,250
74,0.85,-0.33,0.42,0.92,-2.93,-2.44,339,457,419,479,246
75,0.86,-0.33,0.43,1.22,-2.5,-2.5,341,458,420,474,251
76,0.87,-0.32,0.42,0.43,-4.03,-2.69,340,458,420,478,250
77,0.86,-0.33,0.43,1.83,-3.11,-2.56,339,460,416,480,251
78,0.87,-0.33,0.42,3.05,-3.17,-2.38,339,460,422,477,259
79,0.85,-0.32,0.43,0.31,-3.05,-3.17,340,451,420,478,250
80,0.85,-0.33,0.42,1.53,-2.93,-3.23,339,458,417,475,250
81,0.85,-0.34,0.42,-0.12,-3.17,-1.46,339,456,422,479,250
82,0.87,-0.32,0.42,0.24,-3.6,-2.99,337,452,418,476,251
83,0.86,-0.31,0.42,3.3,-3.17,-4.09,339,455,422,478,252
84,0.85,-0.32,0.44,1.04,-2.44,-2.26,337,459,421,477,251
85,0.85,-0.32,0.43,-0.43,-3.23,-2.5,335,460,419,479,249
86,0.85,-0.32,0.43,0.61,-2.56,-1.77,340,457,421,488,250
87,0.86,-0.32,0.43,1.1,-2.75,-2.08,335,452,419,478,249
88,0.86,-0.32,0.43,4.46,-2.87,-2.62,341,455,422,478,250
89,0.85,-0.32,0.42,-0.49,-4.33,-2.62,338,458,420,476,248
90,0.87,-0.3,0.43,1.89,-3.23,-2.81,337,454,422,477,249
91,0.87,-0.31,0.43,-0.49,-3.72,-3.42,338,459,422,473,250
92,0.87,-0.29,0.44,1.04,-2.62,0.12,340,458,428,479,252
93,0.87,-0.3,0.44,-0.31,-3.54,-2.14,338,454,420,476,253
94,0.86,-0.32,0.43,2.38,-2.26,-2.62,338,455,422,478,250
95,0.86,-0.32,0.44,-1.65,-3.78,-2.32,339,468,418,479,251
96,0.86,-0.32,0.43,1.22,-2.62,-2.62,340,449,419,479,251
97,0.85,-0.32,0.44,2.01,-2.2,-2.69,340,455,418,474,252
98,0.86,-0.31,0.44,1.53,-3.17,-2.56,340,455,419,475,251
99,0.85,-0.31,0.44,-0.18,-0.55,-4.58,338,452,420,479,253
100,0.84,-0.31,0.44,0.18,-2.69,-2.44,336,455,419,473,254
101,0.84,-0.32,0.44,0.06,-3.05,-2.14,342,454,417,478,268
102,0.85,-0.31,0.45,-0.49,-1.71,-2.01,338,459,419,479,252
103,0.84,-0.32,0.45,-2.2,-2.2,-3.11,336,452,415,477,249
104,0.86,-0.31,0.45,2.38,-3.42,-2.56,338,449,422,476,251
105,0.85,-0.33,0.44,0.06,-3.3,-3.36,338,452,420,480,255
106,0.86,-0.31,0.45,-1.16,-2.56,-5.68,337,453,421,476,251
107,0.86,-0.31,0.46,1.04,-3.48,-2.5,339,452,422,479,252
108,0.85,-0.31,0.45,0.12,-3.91,-1.89,336,454,422,484,254
109,0.85,-0.31,0.45,1.16,-2.81,-3.17,339,454,419,475,252
110,0.85,-0.31,0.45,-0.12,-3.23,-3.23,335,453,421,476,250
111,0.84,-0.32,0.46,-0.85,-3.54,-2.44,335,454,427,473,252
112,0.85,-0.3,0.48,-1.59,-3.6,-0.92,343,454,423,472,254
