,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
119,0.21,0.86,0.49,-4.27,-4.64,-2.56,343,449,401,269,214
120,0.2,0.85,0.5,-0.43,-2.75,-2.99,347,450,403,269,214
121,0.21,0.86,0.51,1.04,-2.56,-1.83,345,452,400,266,213
122,0.2,0.85,0.51,2.26,-3.42,-2.38,347,449,399,263,222
123,0.2,0.84,0.51,1.1,-2.08,-0.92,347,451,400,270,214
124,0.21,0.84,0.52,2.2,-2.69,-2.2,348,454,397,269,213
125,0.2,0.83,0.53,-2.62,-1.77,-1.89,344,450,402,269,214
126,0.21,0.82,0.53,-1.95,-4.58,-4.39,348,447,401,268,216
127,0.21,0.81,0.53,-0.73,-0.85,0.73,344,451,402,267,214
128,0.2,0.82,0.55,-1.28,-2.56,-5.49,345,445,403,269,216
129,0.2,0.81,0.56,-1.59,-3.05,-2.2,345,453,399,269,213
130,0.2,0.79,0.56,1.53,-3.23,-2.44,345,451,401,267,216
131,0.19,0.82,0.57,-0.18,-0.92,-2.81,345,453,400,271,217
132,0.18,0.8,0.57,-0.12,-3.72,-2.26,348,450,403,268,232
133,0.19,0.8,0.57,0.18,-2.08,-3.23,346,451,400,269,208
134,0.2,0.8,0.58,0.0,-2.69,-1.53,344,450,400,270,211
135,0.18,0.8,0.58,0.31,-2.69,-3.17,341,454,401,268,216
136,0.19,0.79,0.58,0.43,-2.69,-2.38,345,445,399,270,213
137,0.18,0.81,0.57,1.4,-4.15,-4.09,342,449,406,269,214
138,0.17,0.82,0.55,5.19,-1.71,-3.78,347,450,400,268,216
139,0.16,0.84,0.51,7.57,-1.95,-8.0,345,453,397,266,216
140,0.15,0.84,0.42,9.09,-9.58,-4.52,344,449,401,268,217
141,0.11,0.98,0.45,16.3,-1.04,-5.62,344,446,401,272,217
142,0.12,0.89,0.37,-2.75,-5.55,1.89,341,449,402,268,223
143,0.13,0.9,0.42,-5.31,-2.81,-2.08,341,454,400,270,215
144,0.13,0.89,0.44,0.24,-4.58,-2.44,345,452,399,270,217
145,0.14,0.88,0.45,-1.46,-3.05,-1.65,342,449,401,274,235
146,0.14,0.86,0.47,-3.54,-2.81,-1.77,341,444,398,269,213
