,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
82,0.51,0.82,0.27,0.98,-4.09,-3.17,368,278,204,445,360
83,0.52,0.81,0.26,0.06,-3.11,-2.2,369,281,205,442,360
84,0.52,0.82,0.26,0.06,-3.3,-2.01,365,284,205,445,358
85,0.51,0.82,0.27,-0.43,-2.14,-2.08,367,278,206,441,355
86,0.52,0.82,0.25,3.05,-2.87,-4.94,366,280,205,448,365
87,0.51,0.82,0.25,2.01,-2.87,-1.89,365,276,201,437,361
88,0.5,0.82,0.25,-0.55,-1.95,-2.93,369,281,203,442,360
89,0.52,0.82,0.24,-0.12,-3.3,-1.77,371,278,202,443,359
90,0.51,0.83,0.26,0.12,-3.23,-2.44,366,279,202,441,356
91,0.52,0.83,0.24,0.0,-2.38,-2.75,370,278,204,437,357
92,0.52,0.82,0.25,-0.18,-3.05,-0.79,367,279,203,443,359
93,0.52,0.81,0.24,1.22,-3.78,-1.16,364,280,207,441,360
94,0.51,0.83,0.24,1.46,-2.01,-2.69,369,283,205,442,362
95,0.53,0.83,0.25,-0.61,-5.62,-0.37,365,279,219,438,361
96,0.52,0.82,0.25,1.22,-1.34,-3.42,370,278,202,442,359
97,0.51,0.83,0.25,-2.75,-3.72,-2.32,369,280,202,445,361
98,0.53,0.8,0.25,0.0,-3.91,-1.34,367,278,202,436,359
99,0.52,0.81,0.24,-1.4,-3.6,-1.28,368,279,201,451,357
100,0.54,0.81,0.25,2.26,-3.05,-0.79,367,277,204,437,360
101,0.52,0.8,0.25,-1.34,-1.65,-1.16,368,281,207,442,359
102,0.53,0.82,0.27,1.04,-2.56,-2.38,368,281,202,443,359
103,0.54,0.8,0.26,0.61,-2.01,-3.23,378,283,210,444,359
104,0.53,0.81,0.27,0.61,-1.28,-2.62,365,278,202,446,360
105,0.51,0.81,0.26,0.24,-3.17,-3.05,369,278,203,440,360
106,0.52,0.8,0.26,-1.04,-3.6,-4.64,364,277,204,444,357
107,0.52,0.81,0.27,0.18,-3.3,-2.81,369,282,206,442,362
108,0.52,0.8,0.25,1.28,-4.46,-4.27,369,279,203,440,360
109,0.52,0.81,0.26,0.12,-2.81,-1.89,366,280,203,442,361
110,0.51,0.82,0.26,-1.83,-2.99,-2.81,368,281,204,443,360
111,0.52,0.81,0.25,0.49,-3.05,-2.44,367,288,205,440,362
112,0.53,0.83,0.29,-6.35,-2.87,2.01,368,279,204,440,360
113,0.55,0.82,0.27,-2.38,-5.25,-1.83,367,282,202,445,360
114,0.53,0.79,0.26,-1.28,-2.44,-3.97,368,278,207,435,360
115,0.53,0.82,0.28,1.34,-1.53,2.38,368,279,207,443,361
116,0.54,0.79,0.27,0.73,-3.66,-1.34,366,279,208,446,360
117,0.53,0.8,0.28,2.01,-0.12,-4.03,371,278,219,442,359
118,0.53,0.76,0.27,-3.78,-6.47,-3.85,368,281,207,441,359
119,0.52,0.77,0.28,-1.28,-5.92,-4.21,367,278,206,440,358
120,0.52,0.79,0.28,-1.65,-2.75,-2.69,370,278,203,439,361
121,0.54,0.79,0.29,0.67,-3.36,-1.1,370,279,209,441,356
122,0.55,0.8,0.29,0.61,-3.54,-2.2,370,279,203,441,360
123,0.56,0.8,0.28,2.99,-3.48,-3.66,370,281,217,436,356
124,0.53,0.8,0.28,2.2,-2.99,-4.09,368,277,204,443,359
125,0.56,0.79,0.26,0.55,-4.58,-1.89,369,276,205,439,359
126,0.55,0.78,0.29,-1.4,-3.48,0.79,370,279,204,441,358
127,0.54,0.77,0.28,-3.97,-4.52,-3.05,368,279,206,445,360
128,0.53,0.78,0.28,4.52,-0.85,-6.29,370,278,208,439,359
129,0.54,0.8,0.29,-1.4,-2.62,-3.23,372,280,206,445,364
130,0.55,0.8,0.28,1.89,-3.05,-3.85,367,279,202,440,360
131,0.56,0.82,0.27,4.39,-1.22,-3.66,368,281,206,440,363
132,0.55,0.81,0.28,1.77,-4.64,-4.58,368,282,201,440,354
133,0.56,0.81,0.26,4.33,-3.42,-1.71,370,280,206,442,358
134,0.55,0.81,0.27,1.89,-3.72,-6.23,369,280,203,444,361
135,0.53,0.79,0.27,-2.01,-4.21,-2.5,369,279,207,441,361
136,0.52,0.81,0.27,-3.17,-2.38,-2.2,367,280,203,441,362
137,0.55,0.79,0.29,2.56,-2.5,-2.26,369,281,203,442,362
138,0.54,0.8,0.29,1.16,-2.01,-3.23,369,278,206,441,360
139,0.55,0.79,0.26,1.65,-3.78,-0.61,369,278,203,441,360
140,0.53,0.79,0.27,1.04,0.31,-4.52,368,279,204,439,358
141,0.54,0.81,0.26,1.53,-3.6,-0.18,371,282,207,442,358
142,0.54,0.8,0.27,-0.85,-2.32,-1.28,370,280,207,442,362
143,0.56,0.79,0.26,1.83,-5.19,-1.71,369,279,206,442,359
144,0.55,0.8,0.26,0.98,-4.27,-2.5,371,279,218,442,362
145,0.55,0.79,0.26,-0.61,-3.54,-3.05,371,282,206,436,356
146,0.54,0.79,0.27,-3.54,-2.5,-0.73,368,278,204,441,359
147,0.55,0.8,0.26,0.31,-3.85,-1.95,368,276,205,436,359
148,0.54,0.8,0.27,-1.77,-1.65,-2.32,369,279,201,440,360
149,0.53,0.8,0.27,1.46,-2.2,-2.93,372,280,204,436,360
150,0.55,0.79,0.27,0.18,-1.4,-2.75,370,282,203,439,359
151,0.55,0.8,0.27,-0.24,-2.32,-1.22,369,285,204,445,356
152,0.55,0.78,0.28,2.2,-3.05,-2.75,368,281,208,445,361
153,0.55,0.79,0.27,1.71,-3.3,-3.54,369,279,204,442,361
154,0.54,0.8,0.27,1.4,-4.39,-5.31,368,281,204,442,360
155,0.56,0.82,0.28,3.78,-2.26,-2.14,369,281,207,441,360
156,0.55,0.8,0.26,0.24,-4.33,-3.6,369,278,204,440,360
157,0.54,0.81,0.27,-2.14,-3.66,-6.71,367,285,204,442,361
158,0.54,0.81,0.28,-2.01,-2.75,-0.31,370,280,201,436,356
159,0.56,0.81,0.28,0.73,-4.76,-3.78,367,288,203,439,360
160,0.55,0.8,0.29,-1.1,-1.28,-2.38,370,276,205,445,357
161,0.54,0.8,0.28,3.05,-4.03,1.04,367,279,213,441,362
162,0.56,0.78,0.27,-0.43,-3.36,-1.65,368,281,201,445,356
163,0.55,0.78,0.28,0.43,-1.95,-4.09,371,284,209,443,356
164,0.55,0.79,0.27,0.37,-2.75,-2.44,368,282,209,445,360
165,0.55,0.79,0.29,1.04,-3.97,-2.75,372,275,204,442,358
166,0.56,0.78,0.28,1.28,-4.15,-2.62,368,277,204,441,362
167,0.55,0.79,0.29,0.18,-2.38,-2.56,368,281,209,444,361
168,0.55,0.79,0.28,-0.31,-3.17,-4.58,370,282,207,437,358
169,0.56,0.79,0.26,1.83,-3.3,-2.14,368,277,206,441,362
170,0.55,0.79,0.28,0.12,-3.72,-2.38,366,282,203,442,362
171,0.56,0.78,0.27,-1.77,-2.32,-2.99,367,282,207,439,360
172,0.55,0.79,0.27,1.71,-2.93,-1.83,367,279,203,441,361
173,0.55,0.78,0.27,-0.61,-2.5,-2.81,368,281,204,438,360
174,0.55,0.78,0.27,1.16,-3.78,-3.3,375,279,205,444,357
