,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
244,0.46,0.79,0.4,-1.89,-2.32,-2.01,416,465,246,327,250
245,0.5,0.81,0.43,-0.98,-0.24,-1.65,419,461,246,324,237
246,0.5,0.79,0.41,-0.06,-0.55,-0.92,416,466,250,325,237
247,0.48,0.8,0.44,-0.67,-1.4,-3.05,417,469,245,324,241
248,0.5,0.8,0.44,0.79,-4.7,-2.2,417,466,250,324,237
249,0.46,0.75,0.42,1.04,-2.93,-3.85,417,467,249,324,237
250,0.47,0.78,0.43,3.42,-1.89,-1.22,417,469,250,341,241
251,0.46,0.8,0.42,0.79,-3.97,-2.93,417,466,249,327,238
252,0.49,0.77,0.42,-0.06,-3.66,-2.08,414,464,249,326,239
253,0.48,0.79,0.42,1.89,-2.56,-2.62,420,464,247,326,237
254,0.48,0.77,0.42,-0.06,-2.69,-2.62,417,467,248,323,240
255,0.48,0.79,0.42,0.61,-3.17,-2.81,419,465,248,327,239
256,0.48,0.77,0.41,0.12,-3.05,-2.01,420,467,249,332,253
257,0.5,0.76,0.41,1.46,-3.48,-2.44,419,465,253,325,242
258,0.49,0.77,0.41,0.31,-3.05,-2.32,418,470,249,325,237
259,0.49,0.77,0.42,1.28,-2.32,-4.33,417,466,248,325,238
260,0.49,0.77,0.42,-0.43,-2.01,-3.17,418,467,248,324,238
261,0.49,0.77,0.41,-0.98,-2.69,-2.32,417,470,244,326,238
262,0.49,0.78,0.42,0.06,-2.44,-3.17,417,466,251,324,229
263,0.49,0.76,0.41,0.43,-2.26,-2.81,425,464,247,329,238
264,0.49,0.78,0.4,-1.65,-3.05,-2.08,418,470,250,325,237
265,0.48,0.79,0.41,-3.17,-3.54,-3.23,417,464,246,321,241
266,0.48,0.78,0.42,0.12,-3.54,-1.83,418,462,246,327,235
267,0.48,0.77,0.42,-0.55,-1.71,-0.92,418,467,247,328,251
268,0.49,0.78,0.42,0.37,-3.17,-2.32,417,465,248,325,239
269,0.48,0.77,0.41,0.92,-2.08,-1.83,418,465,251,322,240
270,0.49,0.76,0.42,0.67,-2.5,-2.5,414,470,250,326,237
271,0.48,0.77,0.42,0.06,-3.36,-2.38,419,461,251,326,238
272,0.48,0.75,0.4,3.23,-0.31,-5.92,418,470,247,329,238
273,0.49,0.78,0.42,0.73,-3.11,-2.87,418,465,249,328,237
274,0.47,0.76,0.42,-0.98,-0.37,0.24,418,461,249,328,238
275,0.5,0.72,0.4,1.59,-3.17,-4.03,421,463,249,324,240
276,0.51,0.79,0.43,0.55,-2.14,-2.38,417,460,251,326,246
277,0.49,0.75,0.41,1.89,-2.08,-4.03,418,475,245,327,237
278,0.5,0.76,0.42,-0.43,-3.05,-1.71,415,466,247,328,238
279,0.51,0.75,0.42,-1.28,-3.3,-1.28,418,461,248,324,237
280,0.49,0.75,0.42,-0.67,-2.01,-3.36,418,470,251,326,233
281,0.48,0.76,0.43,0.67,-3.85,-2.5,417,470,246,328,239
282,0.5,0.74,0.42,-0.43,-4.21,-2.32,415,460,248,322,240
283,0.5,0.75,0.41,-1.77,-2.75,-3.72,417,462,244,326,237
284,0.5,0.76,0.42,-6.29,-3.85,-1.1,418,468,246,325,239
285,0.51,0.75,0.44,-2.38,-3.3,-1.46,420,470,251,331,235
286,0.49,0.76,0.43,-0.55,-4.64,-1.59,419,466,249,325,240
287,0.5,0.78,0.44,1.89,-4.27,-1.53,418,466,247,327,233
288,0.49,0.77,0.45,1.71,-1.59,-4.94,418,464,252,325,238
289,0.5,0.78,0.45,1.28,-3.66,-2.38,417,460,249,327,238
290,0.48,0.76,0.42,3.97,-6.71,0.55,418,461,249,327,238
291,0.59,0.73,0.42,-13.49,-0.92,-14.71,420,465,248,328,238
292,0.46,0.79,0.49,8.97,6.53,-22.71,418,469,249,327,240
293,0.45,0.81,0.42,8.48,4.64,-9.03,418,468,251,330,241
294,0.47,0.8,0.36,12.15,-0.18,-2.38,416,461,253,328,241
295,0.43,0.81,0.39,2.56,-2.5,2.2,415,467,253,327,236
296,0.45,0.8,0.38,-2.01,1.34,0.0,413,465,252,330,240
297,0.44,0.84,0.4,5.25,-1.89,-10.31,417,469,252,328,238
298,0.46,0.81,0.4,4.82,-3.48,-1.89,418,473,246,329,238
299,0.42,0.81,0.4,-1.22,2.93,-4.27,418,469,253,328,240
300,0.44,0.79,0.43,-1.77,6.41,0.49,417,461,250,330,241
301,0.45,0.78,0.4,1.71,-1.04,-1.53,418,466,252,326,238
302,0.43,0.8,0.41,2.01,-3.42,-4.39,417,464,252,329,241
303,0.45,0.76,0.41,-1.1,-4.88,-1.1,415,466,251,330,239
304,0.46,0.84,0.45,3.17,0.31,-3.11,415,467,251,331,240
305,0.45,0.79,0.44,0.92,-1.95,-4.33,416,461,250,325,239
306,0.47,0.79,0.4,4.09,-4.27,-1.59,417,471,249,327,238
307,0.48,0.81,0.42,2.81,-4.82,-5.55,417,469,256,328,238
308,0.46,0.8,0.42,0.12,-3.36,-2.26,420,464,252,327,238
309,0.44,0.8,0.41,5.92,-1.1,-3.78,416,467,251,328,241
310,0.43,0.8,0.43,0.85,-2.32,-4.09,417,476,249,328,238
311,0.44,0.81,0.41,3.72,-2.81,-2.26,413,465,251,338,241
312,0.47,0.81,0.4,4.82,-8.54,4.58,417,472,250,331,238
313,0.44,0.81,0.42,-1.4,-3.6,-4.64,417,462,259,328,238
314,0.45,0.79,0.41,1.65,-5.07,-3.36,417,464,255,333,238
315,0.44,0.8,0.41,2.87,-2.99,-4.52,418,467,252,342,238
316,0.41,0.81,0.4,-1.95,-10.68,-8.67,417,470,250,331,239
317,0.45,0.79,0.4,-1.65,-2.93,-2.14,417,466,253,330,241
318,0.45,0.8,0.41,0.92,-3.17,-0.55,418,464,251,327,240
