,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
78,-0.14,-0.81,0.57,-0.79,-2.93,-2.2,309,284,197,252,243
79,-0.14,-0.81,0.58,0.43,-2.81,-0.67,304,281,203,252,240
80,-0.15,-0.82,0.57,1.1,-2.99,-2.2,308,277,198,253,242
81,-0.15,-0.84,0.58,0.73,-3.11,-3.36,309,283,196,251,240
82,-0.13,-0.8,0.59,0.43,-2.99,-2.75,308,286,197,268,239
83,-0.14,-0.81,0.58,1.77,-2.5,-2.14,311,287,198,251,240
84,-0.14,-0.81,0.59,-0.18,-1.04,-3.17,307,282,200,259,249
85,-0.15,-0.8,0.59,-0.18,-2.87,-1.28,309,281,202,252,242
86,-0.14,-0.81,0.58,0.18,-2.32,-1.59,306,288,198,251,252
87,-0.16,-0.8,0.59,0.31,-1.4,-1.71,308,283,202,250,243
88,-0.17,-0.81,0.58,-0.49,-2.32,-2.08,305,286,197,254,246
89,-0.13,-0.79,0.61,1.46,-3.11,0.12,306,282,211,253,239
90,-0.16,-0.8,0.58,-1.95,-4.33,-1.46,310,287,198,253,240
91,-0.13,-0.79,0.61,-1.71,-3.85,-3.72,306,283,204,251,243
92,-0.1,-0.8,0.6,5.74,-4.88,-4.58,303,284,199,251,245
93,-0.14,-0.81,0.57,2.32,-2.14,1.16,309,282,203,254,243
94,-0.13,-0.77,0.63,-1.53,-1.22,-3.66,310,282,201,251,258
95,-0.16,-0.8,0.61,-8.97,-4.52,1.04,309,283,202,261,241
96,-0.11,-0.79,0.6,3.54,-3.48,-6.23,309,282,200,255,245
97,-0.15,-0.79,0.62,-0.73,-3.3,-1.1,308,285,201,252,243
98,-0.1,-0.79,0.61,-0.85,-4.58,-7.39,309,281,204,253,240
99,-0.14,-0.81,0.58,2.81,-5.19,-2.99,309,284,200,254,240
100,-0.14,-0.84,0.61,-0.79,-3.17,-4.27,309,289,203,250,241
101,-0.08,-0.85,0.53,5.37,12.57,-13.67,311,280,201,253,258
102,-0.21,-0.8,0.63,14.16,6.41,-15.08,312,279,199,254,236
103,-0.15,-0.78,0.59,12.7,12.33,-10.07,309,282,203,248,237
104,-0.13,-0.75,0.66,22.09,6.47,11.35,311,285,201,250,238
105,-0.17,-0.79,0.58,-9.09,8.24,-8.54,311,279,200,249,235
106,-0.2,-0.75,0.66,24.66,-9.58,9.28,311,283,200,249,235
107,-0.25,-0.69,0.7,-1.1,-1.34,0.85,313,286,201,250,237
108,-0.24,-0.69,0.7,-2.56,-6.16,-2.26,307,284,200,249,238
109,-0.22,-0.73,0.68,1.16,-2.69,-1.4,314,286,203,253,233
110,-0.22,-0.73,0.68,-1.46,-13.31,-0.73,314,281,198,250,237
111,-0.17,-0.74,0.67,-13.55,-18.92,-8.36,313,282,204,253,244
112,-0.06,-0.78,0.63,-7.26,-23.25,-9.09,314,286,199,251,234
113,0.03,-0.8,0.62,-9.77,-14.77,-1.95,312,286,202,251,237
114,0.09,-0.81,0.58,9.7,0.67,-8.73,311,287,204,253,239
115,0.03,-0.78,0.61,2.01,-5.74,-1.4,311,290,197,253,244
116,0.05,-0.8,0.61,5.25,-2.75,4.03,317,290,199,250,240
117,0.03,-0.81,0.59,2.81,-4.76,-1.28,315,293,201,254,241
118,0.03,-0.78,0.63,4.27,-4.46,-3.23,311,283,202,252,239
119,-0.0,-0.81,0.61,-1.95,-4.82,-0.12,314,284,200,257,231
