0.18,-0.96,0.15,-1.04,-3.23,-1.34,188,250,182,429,347
0.18,-0.98,0.16,-0.85,-2.56,1.34,182,247,183,432,343
0.16,-0.98,0.14,0.98,0.43,-2.87,189,248,179,431,350
0.15,-0.97,0.16,1.34,-9.28,-0.55,190,246,188,429,349
0.14,-0.99,0.15,-3.48,-12.76,-4.58,196,249,180,438,349
0.13,-0.98,0.18,8.48,-6.90,-2.14,185,250,183,431,347
0.15,-0.98,0.17,0.24,-5.68,1.53,203,255,184,432,349
0.14,-0.97,0.15,4.33,5.92,-0.12,186,248,187,431,349
0.15,-1.00,0.16,5.68,-1.04,-3.91,194,248,183,428,350
0.13,-0.95,0.18,-3.66,-9.40,-0.92,196,248,190,433,351
0.18,-0.99,0.19,-1.10,-2.75,-5.62,195,250,179,435,351
0.18,-1.01,0.16,5.55,0.79,-0.43,198,252,185,427,354
0.11,-0.97,0.12,-0.06,8.54,8.24,196,248,187,435,350
0.06,-1.00,0.19,-7.57,-11.35,8.24,192,254,185,433,349
0.05,-0.90,0.18,-22.83,4.39,4.33,197,256,194,436,352
0.00,-0.98,0.20,8.79,0.92,-0.67,206,253,195,435,353
0.01,-0.99,0.18,0.92,-1.59,-6.59,198,252,186,436,348
-0.01,-0.95,0.18,0.31,-5.25,-3.17,193,252,190,438,356
0.02,-0.98,0.21,1.95,-4.58,-2.99,195,249,188,438,352
0.02,-0.99,0.19,-1.83,-2.99,-3.11,199,257,192,436,354
0.02,-0.99,0.19,-0.79,-3.54,-5.07,195,250,186,436,356
0.03,-0.98,0.18,-1.95,-6.59,-6.59,197,256,191,433,345
-0.03,-0.99,0.12,4.09,-5.25,-1.22,197,258,192,429,348
0.02,-1.00,0.16,2.44,-6.65,-6.29,209,256,192,435,349
0.06,-0.98,0.15,-5.00,-0.92,-5.37,197,261,189,431,349
0.07,-0.99,0.11,-2.20,-3.36,-5.25,202,273,193,438,350
0.08,-0.99,0.10,0.24,-2.93,-1.53,193,256,189,439,354
0.07,-0.99,0.09,-0.43,-3.66,-5.62,202,258,195,436,351
0.08,-0.99,0.10,0.12,-5.98,-2.93,203,258,194,437,346
0.07,-0.98,0.08,-0.67,-4.15,-2.26,202,260,198,429,348
0.08,-0.99,0.09,0.55,2.32,-1.34,195,260,198,439,351
0.09,-0.99,0.08,-0.61,-2.69,-2.20,197,260,189,436,349
0.10,-1.00,0.06,5.37,-6.23,-2.62,193,258,194,437,352
0.09,-1.00,0.09,0.92,-2.69,-1.04,200,255,196,437,349
0.08,-0.99,0.07,-1.77,-3.05,-3.60,195,259,193,432,352
0.08,-0.98,0.08,-1.65,-1.40,-2.81,198,263,185,437,348
0.07,-0.99,0.08,5.62,-1.40,-0.85,198,260,188,431,354
0.05,-1.00,0.15,-1.04,-5.74,-3.91,195,259,191,438,351
0.08,-0.99,0.13,-0.37,-6.65,-0.61,199,259,192,434,354
0.09,-0.99,0.11,2.32,-3.23,-2.50,199,259,200,439,352
0.08,-0.99,0.12,1.95,-2.26,-2.14,197,262,194,437,349
0.08,-0.98,0.14,-1.65,-3.91,-1.22,201,262,195,435,350
0.06,-0.99,0.13,0.06,-2.01,-2.50,199,260,192,440,350
0.09,-0.99,0.13,1.53,-2.62,-3.54,205,263,198,439,351
0.09,-0.99,0.12,1.10,-3.23,-2.62,201,261,183,438,355
0.08,-0.98,0.13,-0.79,-3.66,-2.62,199,257,194,439,352
0.08,-0.98,0.10,-1.22,-2.69,-2.32,197,257,200,436,349
0.08,-0.99,0.12,-1.10,-2.50,-2.81,204,259,194,437,350
0.08,-1.00,0.13,-1.53,-1.65,-2.87,201,264,192,441,353
0.07,-0.99,0.11,0.61,-3.60,-1.59,203,260,195,438,349
0.09,-1.00,0.11,-0.61,-1.28,-3.23,202,259,198,436,352
0.08,-0.99,0.12,0.61,-3.30,-2.69,195,263,197,444,353
0.09,-0.98,0.12,0.24,-3.78,-2.26,199,262,194,443,354
0.09,-0.99,0.11,1.46,-3.54,-2.99,202,261,198,443,351
0.08,-1.01,0.15,-2.75,-0.98,-0.85,199,261,197,438,353
0.08,-0.99,0.12,0.61,-5.43,-4.70,197,263,195,438,351
0.09,-0.98,0.10,0.92,-3.60,-1.59,201,256,197,442,351
0.11,-0.98,0.12,5.68,-10.86,-4.82,200,258,194,439,351
0.09,-0.97,0.11,-1.40,-2.38,-2.62,203,258,197,434,353
0.10,-0.97,0.14,-3.11,-4.21,-4.46,200,262,196,455,352
0.11,-0.98,0.14,-1.95,-0.24,0.61,203,264,193,443,353
0.13,-0.97,0.11,2.62,-4.88,-4.94,199,261,195,440,352
0.08,-0.95,0.17,-1.89,-1.65,-1.40,200,265,208,439,349
0.12,-1.08,0.22,8.91,-13.43,-3.66,201,259,198,440,353
0.14,-0.95,0.15,4.39,0.61,-4.33,204,261,198,438,354
0.15,-1.01,0.21,3.11,3.48,3.36,199,257,200,449,351
0.09,-0.96,0.17,-7.39,5.74,-2.08,203,260,198,441,352
0.12,-0.98,0.17,3.36,-2.87,-5.86,209,259,199,442,354
0.13,-0.97,0.17,1.40,-3.54,-2.01,204,257,193,439,355
0.16,-1.00,0.19,2.62,-1.46,-4.64,197,259,189,435,352
0.11,-0.95,0.15,-2.93,-8.79,-0.49,198,266,190,438,350
0.11,-0.97,0.14,-2.38,-3.60,-4.76,200,261,199,438,352
0.12,-0.98,0.10,2.50,0.24,-2.20,218,263,194,441,354
0.09,-1.01,0.14,6.77,-0.12,1.22,202,264,195,435,351
0.12,-0.98,0.16,0.73,4.58,-4.88,199,255,199,442,350
0.13,-0.96,0.15,-6.65,-2.38,-2.87,209,261,192,435,353
0.13,-0.97,0.15,-0.18,-3.42,-2.32,202,260,201,439,354
0.12,-0.91,0.12,-7.51,2.93,-3.60,208,260,196,437,353
0.07,-0.98,0.14,-0.24,-0.37,5.13,203,265,200,437,353
0.12,-0.99,0.14,2.08,-1.89,0.37,198,260,188,434,353
0.06,-0.98,0.10,-8.18,-4.70,-3.78,201,264,195,435,351
0.09,-1.01,0.17,3.97,-7.51,-2.26,206,265,194,439,354
0.07,-1.04,0.09,-6.04,-1.40,-11.60,205,261,194,435,346
0.08,-0.98,0.10,1.53,-5.13,-1.53,192,266,199,436,350
0.09,-0.98,0.10,0.98,-6.10,-2.38,202,263,200,438,351
0.08,-0.99,0.13,1.46,-4.15,-3.48,203,263,194,446,352
0.01,-1.03,0.16,19.53,8.97,3.54,202,262,202,438,351
-0.00,-0.97,0.28,-0.92,-9.77,-0.43,201,261,196,436,354
0.05,-0.85,0.09,2.44,14.95,19.04,203,266,200,440,350
0.16,-0.79,0.38,18.01,-29.79,0.43,206,265,196,438,353
0.16,-0.91,0.40,-5.62,14.71,-20.69,206,266,200,434,355
0.13,-0.95,0.40,-4.70,30.09,-13.98,207,264,202,441,354
0.26,-0.87,0.35,-30.40,-10.50,-7.02,207,259,204,436,353
0.00,-0.95,0.20,8.54,16.36,7.14,203,259,202,437,347
0.04,-1.01,0.34,15.50,-23.50,-9.40,202,256,198,436,354
0.10,-0.97,0.33,-7.63,-4.03,-7.87,201,263,196,441,350
0.24,-0.93,0.39,6.47,6.71,-28.44,206,267,211,440,350
0.12,-0.98,0.33,-0.55,2.32,-0.24,216,264,202,440,350
0.04,-0.95,0.31,-0.98,-7.26,-2.32,203,265,202,444,347
0.08,-0.94,0.30,0.49,-15.20,-1.46,216,266,199,444,348
0.14,-0.94,0.21,-9.28,-11.60,-0.12,206,264,201,439,347
0.12,-0.98,0.18,1.34,-14.65,-1.34,197,258,202,444,351
0.20,-0.89,0.25,-14.59,7.93,18.43,207,263,199,439,348
0.31,-0.88,0.09,14.77,-14.59,-26.06,207,266,204,438,354
0.05,-1.01,0.11,6.65,0.24,-12.39,204,262,197,438,352
0.12,-0.99,0.17,0.00,-5.31,3.23,202,268,199,436,349
0.13,-0.97,0.11,3.23,3.23,-10.68,203,257,201,442,351
0.12,-0.98,0.22,1.22,-4.58,0.00,205,264,199,442,352
0.12,-0.98,0.16,0.61,-5.92,-0.31,206,264,197,444,351
0.11,-0.98,0.17,-6.59,-0.98,-5.00,210,265,199,440,350
0.15,-0.97,0.13,-0.37,-5.74,-1.40,208,267,199,441,343
0.11,-0.98,0.12,-3.05,-7.32,-0.61,211,261,197,442,351
0.10,-0.96,0.08,1.53,6.23,-3.42,206,264,202,446,351
0.13,-0.97,0.23,1.65,3.66,-4.15,208,262,198,440,350
0.13,-0.96,0.21,-6.96,1.34,-6.71,205,267,202,441,351
0.15,-0.96,0.20,0.06,-3.54,-2.69,208,263,197,445,353
0.17,-0.96,0.19,2.69,-2.81,-2.56,210,261,197,439,351
0.15,-0.97,0.20,2.87,-2.14,-3.85,207,266,202,439,349
0.16,-0.96,0.21,0.06,-2.14,-3.48,201,269,199,443,351
0.15,-0.97,0.20,-0.24,-2.75,-2.44,209,260,200,441,352
0.17,-0.97,0.21,0.79,-2.01,-3.17,203,266,205,445,359
