1.00,-0.19,-0.01,-1.40,-9.58,-4.33,250,346,429,467,322
1.04,-0.15,-0.00,10.56,-0.24,-4.52,259,350,427,464,331
1.01,-0.19,0.10,10.44,2.75,-16.78,256,348,430,468,326
0.98,-0.23,0.03,-7.87,3.42,-7.87,257,349,434,471,330
0.93,-0.25,0.11,6.96,-2.99,1.16,253,348,432,470,325
0.97,-0.24,0.11,-5.55,-0.37,-2.08,258,353,433,468,325
0.98,-0.21,0.11,2.32,-5.49,-4.58,258,355,435,466,328
0.98,-0.22,0.08,4.33,-3.05,-1.22,258,351,439,466,328
0.96,-0.24,0.12,-1.77,-2.01,-3.11,258,353,443,470,331
0.98,-0.22,0.10,3.72,-3.11,-1.95,259,354,429,467,329
0.98,-0.23,0.10,-3.36,-1.77,-1.95,259,354,430,463,330
0.97,-0.24,0.13,1.89,-3.30,-1.83,256,355,432,472,330
0.96,-0.22,0.11,1.71,-3.42,-2.69,259,356,434,473,330
1.01,-0.22,0.04,-10.07,-11.66,3.17,254,344,430,466,295
0.96,-0.26,0.03,-5.00,-7.26,-3.23,251,343,432,462,289
0.98,-0.23,-0.00,11.05,-3.97,-3.23,249,344,435,465,297
0.98,-0.24,0.05,-1.28,-2.14,0.12,256,347,436,460,297
0.97,-0.24,0.02,-0.55,-0.31,-3.42,253,348,433,467,300
0.98,-0.23,0.03,2.93,-3.72,-4.76,257,350,432,463,302
1.00,-0.20,0.04,-1.04,-1.65,-1.65,252,340,431,460,301
0.97,-0.23,0.08,-7.32,-7.14,-6.59,253,342,434,471,300
1.00,-0.19,0.09,-3.11,-3.11,-4.21,258,350,433,465,307
0.98,-0.20,0.07,4.82,-0.61,1.10,258,344,436,465,307
1.00,-0.23,0.07,-0.67,-5.49,-1.10,258,349,438,465,303
0.99,-0.22,0.06,1.71,-9.58,-1.28,259,349,435,470,306
1.00,-0.21,-0.01,-18.31,-16.11,-10.99,254,349,436,469,312
0.93,-0.18,-0.03,1.59,-1.46,-19.65,263,344,435,462,338
0.93,-0.23,0.09,3.97,11.29,1.71,266,340,434,463,362
0.97,-0.22,-0.07,13.85,-7.69,-1.16,248,303,428,465,310
0.81,-0.25,0.19,13.85,23.07,6.96,245,306,430,470,319
0.92,-0.26,0.13,27.04,2.81,-14.71,253,310,434,469,311
0.88,-0.33,0.16,-10.62,-1.10,28.87,259,316,441,484,310
0.92,-0.44,0.24,23.38,2.50,-3.54,255,316,439,473,313
0.95,-0.32,0.11,18.55,-5.80,9.77,253,315,443,472,320
0.77,-0.43,0.19,-15.99,-10.50,7.45,252,315,439,472,318
1.04,-0.25,0.10,27.71,-8.06,-24.41,260,317,441,478,319
0.81,-0.45,0.12,-48.03,-11.47,-4.76,253,318,440,469,321
0.86,-0.35,-0.11,-24.41,-56.88,18.74,254,315,440,473,321
0.98,-0.27,-0.13,-9.28,0.79,14.65,246,305,438,468,296
0.93,-0.35,-0.17,3.85,-8.18,-3.17,249,323,438,469,298
0.90,-0.34,-0.19,15.75,-0.24,-3.17,255,321,436,467,297
1.13,-0.13,0.21,-53.04,-22.03,11.35,260,318,440,464,300
0.87,-0.28,-0.10,8.61,13.67,-2.08,254,319,437,468,307
0.95,-0.38,-0.01,7.51,-14.04,9.22,242,280,426,470,328
1.28,-0.19,-0.46,-0.43,-47.91,5.07,252,280,435,459,320
0.90,-0.40,-0.11,23.50,-0.31,2.93,256,289,431,464,321
0.90,-0.41,-0.14,-1.28,-2.20,-6.04,284,298,436,466,322
0.90,-0.40,-0.04,6.41,-2.01,-1.59,254,293,435,461,327
0.91,-0.40,-0.09,5.07,-3.17,-1.10,260,297,439,464,325
0.93,-0.40,-0.07,-1.95,-5.55,-4.03,259,299,437,463,332
0.93,-0.40,-0.03,-5.92,-1.34,-6.29,255,298,439,457,324
0.91,-0.40,-0.06,1.71,-4.33,-1.95,258,298,437,464,327
0.95,-0.33,-0.06,15.01,-3.11,-6.41,258,293,438,465,317
0.91,-0.38,-0.02,-4.15,-0.98,-2.32,259,297,434,466,319
0.93,-0.38,-0.09,-2.01,-1.46,-2.56,259,297,437,463,321
0.88,-0.38,0.01,-3.72,4.64,-3.60,262,299,437,463,322
0.92,-0.40,-0.07,-8.12,-2.50,4.52,252,297,437,464,323
0.88,-0.44,0.00,-15.63,-3.54,5.74,262,302,435,468,321
0.89,-0.43,-0.06,4.03,-4.09,-1.65,261,305,437,471,327
0.91,-0.41,-0.06,0.79,-0.61,-2.62,260,306,439,462,324
0.89,-0.44,-0.03,20.39,5.68,-20.63,264,307,440,463,325
0.95,-0.38,0.04,-8.36,-1.95,-2.14,264,307,434,466,326
0.87,-0.45,-0.01,-2.56,0.18,2.56,265,308,438,471,325
0.93,-0.40,0.04,-1.53,-7.87,-3.97,261,311,438,468,330
0.92,-0.39,0.03,-13.18,-3.60,-2.08,269,327,437,467,345
0.94,-0.38,-0.03,2.69,-5.68,-1.16,270,329,433,462,354
0.93,-0.39,0.02,-1.34,-1.71,-2.56,273,330,438,467,351
0.94,-0.39,-0.01,5.25,-4.52,-0.67,265,331,440,469,354
0.93,-0.41,0.07,-14.40,-4.03,-0.49,272,330,440,470,352
0.91,-0.39,-0.01,6.84,-1.53,-1.89,269,329,434,466,351
