0.05,-0.96,-0.17,10.80,-2.62,-3.05,312,474,378,224,188
0.02,-0.98,-0.15,-10.38,-53.89,-18.74,317,467,378,220,187
0.18,-0.96,-0.08,1.53,-0.79,-32.84,316,474,375,222,188
0.26,-0.92,-0.10,4.94,-13.37,-30.09,303,474,376,206,188
0.34,-0.94,-0.08,0.31,-19.71,-14.34,311,474,379,207,192
0.21,-0.89,0.26,42.18,14.65,14.89,317,472,381,213,186
0.24,-0.93,0.01,3.11,-14.40,7.32,313,467,380,215,202
0.27,-0.97,-0.09,-13.79,-23.86,0.00,316,474,377,216,187
0.19,-1.01,0.02,24.17,57.80,18.43,312,474,378,217,189
0.20,-1.03,0.05,3.85,-14.28,9.77,315,478,382,223,202
0.10,-1.04,0.07,2.87,-14.53,13.55,314,469,380,224,188
0.02,-1.01,0.12,-6.77,-4.88,-5.00,314,479,382,215,187
0.00,-0.91,0.08,2.44,10.50,34.18,321,469,376,222,188
-0.20,-0.99,-0.12,-24.17,-17.46,-3.78,318,478,381,223,189
-0.04,-0.97,-0.05,-16.42,-8.12,-3.91,314,476,376,218,192
-0.30,-0.93,-0.06,14.10,5.86,5.80,308,465,379,224,190
-0.07,-0.99,0.05,7.75,8.48,-10.68,312,477,383,224,195
-0.16,-1.04,0.02,-29.97,-22.83,-4.88,312,463,382,222,191
-0.17,-1.00,-0.16,-23.25,10.31,-4.88,314,478,380,221,193
0.06,-0.98,-0.20,14.47,-11.78,-3.60,307,467,375,216,188
0.02,-0.89,-0.26,-4.39,18.19,-4.70,307,472,374,223,192
-0.09,-0.90,-0.12,25.27,35.64,12.76,312,491,367,227,194
0.03,-0.99,-0.03,9.77,0.55,-7.20,306,465,375,232,194
-0.07,-0.92,-0.13,-5.68,-23.56,-4.39,313,478,376,222,193
-0.06,-0.97,-0.14,0.79,-4.21,1.34,314,468,376,216,193
-0.02,-0.97,-0.14,7.08,-2.93,-6.10,314,469,380,226,190
-0.09,-0.99,-0.11,-1.16,-6.10,-1.04,308,479,373,229,200
-0.02,-1.00,-0.11,-2.75,-3.05,-5.00,312,460,377,224,199
-0.08,-0.98,-0.17,-4.39,-2.50,-3.42,310,473,372,222,196
0.06,-0.99,-0.10,-5.25,-18.80,-3.91,309,477,376,226,197
-0.11,-0.95,-0.20,-17.15,4.64,16.24,309,476,374,226,198
-0.10,-0.96,-0.25,-2.38,10.07,-3.97,308,487,375,226,195
-0.06,-0.98,-0.18,14.71,12.63,-3.60,307,471,379,230,197
0.00,-0.95,-0.25,-15.14,10.62,2.75,304,479,373,237,190
-0.10,-0.97,-0.26,-18.19,0.24,6.90,332,467,371,246,199
-0.08,-0.96,-0.31,-3.42,-1.16,3.54,340,471,365,244,200
-0.10,-0.91,-0.28,-9.95,11.29,-8.30,322,463,380,239,184
-0.06,-0.95,-0.33,-1.59,-3.11,-5.68,314,472,390,233,192
-0.06,-0.92,-0.30,4.64,-17.40,-8.67,319,476,386,245,184
-0.02,-0.94,-0.32,1.16,-4.70,8.67,322,461,387,241,183
-0.08,-0.91,-0.36,-3.78,-8.79,-1.59,327,481,402,249,193
-0.08,-0.93,-0.33,0.79,-5.62,-3.36,325,479,392,249,191
-0.05,-0.93,-0.30,5.19,-3.05,-4.88,325,462,395,241,183
-0.05,-0.93,-0.34,-0.92,-5.68,-2.99,322,477,393,250,192
-0.06,-0.93,-0.34,0.73,-9.52,-0.73,325,469,393,246,194
-0.09,-0.95,-0.27,5.86,-8.12,-2.08,322,467,391,245,198
-0.09,-0.93,-0.30,-0.73,-2.08,-6.59,322,474,400,245,198
-0.07,-0.93,-0.28,0.18,-5.19,-6.23,327,473,394,245,193
-0.05,-0.92,-0.28,3.17,-2.26,-4.33,324,473,390,249,189
-0.03,-0.94,-0.27,-1.16,-2.81,-6.35,326,466,388,244,194
-0.04,-0.95,-0.32,-6.16,-4.76,1.46,315,472,397,248,183
-0.03,-0.92,-0.35,-2.87,-6.10,-10.07,323,475,394,260,185
-0.00,-0.94,-0.33,3.78,-8.48,-1.53,323,475,398,235,200
-0.05,-0.91,-0.37,-0.06,-1.46,-4.39,324,469,392,257,199
-0.08,-0.91,-0.34,18.55,-5.00,0.00,326,470,393,243,194
-0.01,-0.98,-0.25,-7.87,-3.30,-21.97,324,472,402,249,198
0.13,-0.93,-0.32,5.25,1.95,-15.69,321,471,401,245,194
0.09,-0.94,-0.29,-6.90,-3.78,-4.76,327,471,392,248,193
0.04,-0.95,-0.28,2.44,-4.09,5.92,323,471,393,235,196
0.09,-0.93,-0.28,-1.59,2.87,-9.40,324,479,395,251,192
0.13,-0.89,-0.35,-1.22,-2.99,-0.06,326,468,390,240,198
0.06,-0.95,-0.33,4.33,2.50,2.93,322,467,383,255,195
0.01,-0.98,-0.30,13.00,-14.22,21.24,325,472,389,250,192
-0.02,-0.99,-0.23,7.08,-8.00,-3.36,314,476,394,249,193
-0.06,-0.94,-0.26,-0.85,-7.93,1.28,322,476,397,242,194
-0.07,-0.97,-0.19,-1.04,-10.74,3.48,313,472,394,246,188
-0.11,-0.96,-0.24,-14.89,-7.08,0.73,324,475,394,245,200
-0.14,-0.94,-0.29,-2.50,-8.00,-6.16,311,473,400,248,193
-0.09,-0.93,-0.36,3.05,-2.50,-10.93,320,481,395,250,209
-0.07,-0.95,-0.20,8.12,-8.00,-2.26,315,476,399,245,196
-0.11,-0.96,-0.24,-3.97,1.59,-9.52,324,467,397,254,195
-0.06,-0.94,-0.31,2.20,-1.53,-4.88,317,469,390,245,198
-0.09,-1.01,-0.18,0.12,-0.12,2.32,318,471,395,246,198
-0.01,-0.97,-0.31,-18.19,-3.54,-13.67,323,481,395,248,199
-0.07,-0.89,-0.37,-10.13,-6.65,2.01,324,481,391,245,196
-0.10,-0.90,-0.34,7.14,-2.14,-1.16,318,476,392,247,194
-0.14,-0.95,-0.31,-2.14,-1.59,2.93,323,478,391,248,199
-0.04,-0.87,-0.45,-0.98,-5.37,-9.58,319,476,393,249,194
-0.04,-0.92,-0.47,-3.54,8.54,-1.77,320,477,395,251,198
-0.05,-0.95,-0.35,21.36,-5.62,7.45,323,481,387,251,194
-0.14,-0.96,-0.27,36.25,4.58,7.45,324,475,381,253,199
-0.05,-0.92,-0.22,-6.16,-5.25,-2.93,322,481,392,245,200
-0.08,-0.92,-0.31,2.01,0.31,-8.85,325,475,393,245,199
-0.07,-0.95,-0.32,-11.35,-6.65,-5.74,323,476,390,252,203
-0.08,-0.97,-0.27,-1.59,-5.07,-5.25,322,480,393,251,200
-0.08,-0.95,-0.27,22.89,-3.97,1.53,322,482,390,243,199
0.03,-0.97,-0.55,-53.53,14.71,-7.02,322,477,387,252,204
-0.06,-0.81,-0.37,-1.10,-15.56,-41.38,319,473,392,247,194
0.07,-0.99,-0.14,27.53,-18.55,-10.44,324,467,390,246,194
0.15,-0.90,-0.29,-9.64,11.90,10.68,321,476,393,249,203
-0.03,-0.91,-0.47,-5.07,-13.67,9.95,323,479,396,243,202
-0.03,-0.96,-0.28,31.74,-9.52,5.98,322,473,390,253,190
0.07,-0.92,-0.38,-44.68,-5.13,-17.82,321,478,391,250,199
-0.01,-0.84,-0.51,-33.33,2.32,9.52,321,484,391,247,201
-0.05,-0.77,-0.61,0.06,-21.12,-7.87,325,478,390,256,202
-0.12,-0.78,-0.53,6.29,-18.37,2.44,319,480,389,245,196
-0.14,-0.78,-0.61,-4.03,-1.34,-1.95,316,477,394,254,199
-0.11,-0.82,-0.56,85.02,-32.04,-2.08,319,474,384,252,198
-0.19,-0.96,-0.14,14.16,0.24,-3.48,317,477,386,234,202
-0.13,-0.97,-0.29,-16.11,2.38,-8.06,321,470,380,263,194
-0.17,-0.89,-0.31,3.60,-1.71,2.08,319,475,380,250,197
-0.12,-0.93,-0.25,9.09,-8.42,-3.23,317,479,387,252,195
-0.21,-0.95,-0.27,-3.72,-6.41,-2.69,325,479,384,250,193
-0.10,-0.97,-0.24,-2.14,0.73,-14.83,324,471,388,245,195
-0.16,-0.91,-0.27,8.91,4.15,5.80,320,479,386,247,204
-0.10,-0.92,-0.29,-10.44,5.98,-7.87,324,476,386,247,200
-0.10,-0.91,-0.36,-7.20,2.01,-3.72,324,470,387,251,194
-0.10,-0.95,-0.32,10.01,-2.01,-2.44,324,479,397,252,188
-0.08,-0.93,-0.28,4.76,-4.33,-1.77,329,475,389,265,202
-0.13,-0.96,-0.25,-7.57,-3.23,-7.08,322,481,385,249,193
-0.03,-0.98,-0.37,-4.64,-9.46,-4.64,328,482,383,259,193
-0.06,-0.96,-0.31,0.92,-43.52,-5.31,320,476,386,250,200
-0.15,-0.83,-0.35,-4.21,-5.80,6.23,320,479,383,252,196
-0.26,-0.97,-0.21,40.28,3.11,-9.52,318,488,390,254,224
0.00,-0.92,-0.31,-0.18,30.03,-26.55,325,473,391,253,198
-0.02,-0.94,-0.37,-12.02,23.38,1.89,325,474,386,253,199
0.07,-0.95,-0.22,-3.42,20.14,-18.37,323,481,381,260,199
-0.05,-1.01,-0.39,-2.56,11.90,-9.34,326,475,391,259,198
0.12,-0.92,-0.25,10.44,-6.59,-16.85,322,476,388,260,197
0.10,-0.94,-0.23,3.36,-9.03,-9.64,324,466,392,249,202
0.15,-0.97,-0.27,-8.24,-13.55,-13.79,325,481,390,251,193
0.22,-0.91,-0.25,-1.95,-10.19,-8.79,327,474,390,252,195
0.17,-0.94,-0.36,2.26,-11.72,0.31,328,472,380,256,203
0.13,-0.96,-0.29,5.49,-9.40,-4.39,313,469,387,255,199
0.15,-0.94,-0.29,-1.46,-14.65,-11.78,318,479,387,253,199
0.21,-0.93,-0.29,13.18,-4.76,-17.94,323,475,392,249,199
0.27,-0.92,-0.17,8.18,-8.12,-0.85,320,476,382,254,199
0.18,-0.87,-0.20,5.07,10.68,-1.10,323,478,388,256,201
0.34,-0.87,-0.12,12.21,11.72,1.22,325,481,386,250,203
0.21,-1.13,-0.16,-9.46,-13.24,19.47,318,477,388,249,202
0.05,-1.07,-0.30,-12.76,0.98,3.11,323,467,388,256,201
0.24,-0.98,-0.13,14.53,-2.93,-17.70,323,476,383,258,197
0.24,-0.95,-0.08,4.70,-6.16,4.03,324,481,393,256,201
0.13,-0.98,-0.07,3.72,-5.92,5.86,323,478,380,254,204
0.14,-0.98,-0.09,1.40,-2.01,-3.11,322,476,376,257,212
0.15,-0.98,-0.08,1.83,-3.85,-2.32,325,477,387,251,200
0.14,-0.98,-0.07,2.81,-3.23,-1.77,324,478,382,251,199
0.15,-0.98,-0.06,-1.16,-3.78,-3.85,320,475,387,246,202
0.15,-0.98,-0.08,-1.10,-3.72,-2.20,322,475,379,242,183
0.15,-0.98,-0.08,0.79,-3.30,-3.30,326,472,389,260,200
0.15,-0.98,-0.08,0.18,-3.36,-2.14,322,473,390,245,204
0.15,-0.98,-0.08,1.10,-3.72,-2.87,326,480,388,246,203
0.15,-0.99,-0.08,0.73,-2.26,-3.05,323,475,384,251,204
0.15,-0.98,-0.08,0.31,-3.23,-2.81,324,480,390,242,199
0.14,-0.98,-0.08,1.22,-2.93,-2.14,324,476,404,257,195
0.15,-0.98,-0.08,1.46,-3.30,-2.44,324,476,382,257,201
0.14,-0.98,-0.08,2.69,-2.44,-2.69,321,478,397,258,201
0.14,-0.98,-0.08,0.37,-2.14,-2.14,326,475,387,252,202
0.15,-0.98,-0.06,0.18,-2.81,-1.83,324,477,389,255,200
0.16,-0.98,-0.07,-1.53,0.00,-1.28,323,475,386,251,212
0.14,-0.98,-0.08,-2.93,-2.99,-2.38,326,475,382,238,200
0.13,-0.99,-0.08,4.58,-1.46,3.97,325,478,384,253,200
