sensor_1: 482,,
sensor_2: 360,,
sensor_3: 227,,
sensor_4: 421,,
sensor_5: 442,,
"",,
-0.14,-0.94,-0.29
4.15,-4.39,-3.30
sensor_1: 483,,
sensor_2: 360,,
sensor_3: 223,,
sensor_4: 420,,
sensor_5: 448,,
"",,
-0.15,-0.94,-0.28
4.94,-5.68,-3.11
sensor_1: 482,,
sensor_2: 360,,
sensor_3: 224,,
sensor_4: 416,,
sensor_5: 448,,
"",,
-0.16,-0.93,-0.26
2.14,-4.21,-3.17
sensor_1: 486,,
sensor_2: 363,,
sensor_3: 227,,
sensor_4: 426,,
sensor_5: 442,,
"",,
-0.15,-0.94,-0.25
1.89,-2.50,-2.69
sensor_1: 482,,
sensor_2: 363,,
sensor_3: 234,,
sensor_4: 420,,
sensor_5: 447,,
"",,
-0.15,-0.94,-0.25
2.20,-3.48,-2.99
sensor_1: 477,,
sensor_2: 362,,
sensor_3: 222,,
sensor_4: 426,,
sensor_5: 445,,
"",,
-0.16,-0.93,-0.26
1.89,-4.03,-3.11
sensor_1: 486,,
sensor_2: 356,,
sensor_3: 216,,
sensor_4: 415,,
sensor_5: 444,,
"",,
-0.17,-0.93,-0.27
-1.65,-3.66,-5.31
sensor_1: 487,,
sensor_2: 357,,
sensor_3: 225,,
sensor_4: 413,,
sensor_5: 448,,
"",,
-0.17,-0.92,-0.27
2.75,0.37,-0.18
sensor_1: 484,,
sensor_2: 355,,
sensor_3: 224,,
sensor_4: 415,,
sensor_5: 450,,
"",,
-0.19,-0.93,-0.29
0.92,-6.84,-2.08
sensor_1: 481,,
sensor_2: 357,,
sensor_3: 228,,
sensor_4: 423,,
sensor_5: 450,,
"",,
-0.23,-0.88,-0.37
1.65,-3.72,-2.75
sensor_1: 485,,
sensor_2: 361,,
sensor_3: 224,,
sensor_4: 419,,
sensor_5: 447,,
"",,
-0.20,-0.90,-0.35
1.77,-2.26,-2.01
sensor_1: 481,,
sensor_2: 359,,
sensor_3: 220,,
sensor_4: 417,,
sensor_5: 452,,
"",,
-0.22,-0.89,-0.31
7.69,2.20,-0.67
sensor_1: 481,,
sensor_2: 360,,
sensor_3: 225,,
sensor_4: 416,,
sensor_5: 449,,
"",,
-0.20,-0.91,-0.32
3.54,-3.42,-2.56
sensor_1: 484,,
sensor_2: 361,,
sensor_3: 221,,
sensor_4: 419,,
sensor_5: 448,,
"",,
-0.18,-0.91,-0.33
3.85,-3.78,-2.99
sensor_1: 478,,
sensor_2: 364,,
sensor_3: 221,,
sensor_4: 417,,
sensor_5: 450,,
"",,
-0.19,-0.91,-0.32
2.56,-3.48,-3.78
sensor_1: 473,,
sensor_2: 359,,
sensor_3: 223,,
sensor_4: 417,,
sensor_5: 449,,
"",,
-0.19,-0.91,-0.32
2.20,-3.91,-2.50
sensor_1: 478,,
sensor_2: 363,,
sensor_3: 222,,
sensor_4: 422,,
sensor_5: 452,,
"",,
-0.21,-0.91,-0.30
2.56,-4.82,-2.62
sensor_1: 481,,
sensor_2: 367,,
sensor_3: 220,,
sensor_4: 422,,
sensor_5: 453,,
"",,
-0.19,-0.91,-0.33
0.24,-3.60,-3.30
sensor_1: 475,,
sensor_2: 358,,
sensor_3: 217,,
sensor_4: 417,,
sensor_5: 449,,
"",,
-0.21,-0.91,-0.30
2.99,-3.66,-2.44
sensor_1: 479,,
sensor_2: 363,,
sensor_3: 225,,
sensor_4: 430,,
sensor_5: 447,,
"",,
-0.20,-0.92,-0.29
4.21,-1.16,-0.73
sensor_1: 475,,
sensor_2: 363,,
sensor_3: 238,,
sensor_4: 422,,
sensor_5: 450,,
"",,
-0.21,-0.90,-0.32
1.34,-4.09,-3.60
sensor_1: 474,,
sensor_2: 361,,
sensor_3: 221,,
sensor_4: 427,,
sensor_5: 451,,
"",,
-0.19,-0.91,-0.33
4.27,-2.69,-3.60
sensor_1: 482,,
sensor_2: 360,,
sensor_3: 224,,
sensor_4: 423,,
sensor_5: 448,,
"",,
-0.20,-0.91,-0.31
1.40,-4.09,-3.23
sensor_1: 482,,
sensor_2: 363,,
sensor_3: 222,,
sensor_4: 422,,
sensor_5: 452,,
"",,
-0.20,-0.91,-0.31
1.04,-4.09,-4.03
sensor_1: 481,,
sensor_2: 370,,
sensor_3: 218,,
sensor_4: 424,,
sensor_5: 442,,
"",,
-0.19,-0.92,-0.31
2.32,-4.46,-2.32
sensor_1: 479,,
sensor_2: 362,,
sensor_3: 226,,
sensor_4: 424,,
sensor_5: 450,,
"",,
-0.18,-0.92,-0.30
2.26,-4.21,-3.11
sensor_1: 477,,
sensor_2: 360,,
sensor_3: 225,,
sensor_4: 425,,
sensor_5: 454,,
"",,
-0.19,-0.92,-0.30
1.46,-4.09,-3.85
sensor_1: 482,,
sensor_2: 363,,
sensor_3: 222,,
sensor_4: 424,,
sensor_5: 449,,
"",,
-0.20,-0.91,-0.31
0.24,-3.60,-3.54
sensor_1: 483,,
sensor_2: 365,,
sensor_3: 226,,
sensor_4: 419,,
sensor_5: 451,,
"",,
-0.19,-0.92,-0.33
0.31,-3.48,-2.87
sensor_1: 479,,
sensor_2: 375,,
sensor_3: 223,,
sensor_4: 420,,
sensor_5: 449,,
"",,
-0.19,-0.92,-0.32
-0.18,-2.99,-4.58
sensor_1: 479,,
sensor_2: 362,,
sensor_3: 220,,
sensor_4: 414,,
sensor_5: 448,,
"",,
-0.18,-0.92,-0.30
1.34,-3.85,-1.77
sensor_1: 475,,
sensor_2: 359,,
sensor_3: 222,,
sensor_4: 420,,
sensor_5: 451,,
"",,
-0.19,-0.91,-0.31
2.32,-2.75,-1.95
sensor_1: 478,,
sensor_2: 359,,
sensor_3: 223,,
sensor_4: 422,,
sensor_5: 448,,
"",,
-0.18,-0.92,-0.31
1.53,-3.66,-2.69
sensor_1: 479,,
sensor_2: 364,,
sensor_3: 227,,
sensor_4: 424,,
sensor_5: 457,,
"",,
-0.19,-0.91,-0.30
2.32,-3.48,-3.36
sensor_1: 484,,
sensor_2: 362,,
sensor_3: 217,,
sensor_4: 420,,
sensor_5: 453,,
"",,
-0.17,-0.92,-0.30
1.95,-3.91,-2.50
sensor_1: 480,,
sensor_2: 364,,
sensor_3: 225,,
sensor_4: 424,,
sensor_5: 450,,
"",,
-0.18,-0.92,-0.30
2.20,-4.27,-2.87
sensor_1: 481,,
sensor_2: 364,,
sensor_3: 214,,
sensor_4: 418,,
sensor_5: 447,,
"",,
-0.18,-0.92,-0.29
2.75,-3.97,-2.75
sensor_1: 477,,
sensor_2: 361,,
sensor_3: 225,,
sensor_4: 425,,
sensor_5: 449,,
"",,
-0.17,-0.92,-0.33
-2.26,-6.84,-2.32
sensor_1: 484,,
sensor_2: 360,,
sensor_3: 223,,
sensor_4: 442,,
sensor_5: 449,,
"",,
-0.17,-0.91,-0.34
2.14,-2.56,-2.87
sensor_1: 480,,
sensor_2: 358,,
sensor_3: 223,,
sensor_4: 447,,
sensor_5: 444,,
"",,
-0.18,-0.91,-0.32
2.87,-4.15,-2.93
sensor_1: 474,,
sensor_2: 369,,
sensor_3: 222,,
sensor_4: 445,,
sensor_5: 448,,
"",,
-0.19,-0.91,-0.33
1.10,-3.36,-2.99
sensor_1: 481,,
sensor_2: 360,,
sensor_3: 217,,
sensor_4: 440,,
sensor_5: 450,,
"",,
-0.18,-0.91,-0.33
1.65,-3.42,-3.17
sensor_1: 474,,
sensor_2: 357,,
sensor_3: 226,,
sensor_4: 441,,
sensor_5: 444,,
"",,
-0.17,-0.92,-0.31
2.20,-4.03,-2.87
sensor_1: 481,,
sensor_2: 362,,
sensor_3: 213,,
sensor_4: 443,,
sensor_5: 448,,
"",,
-0.18,-0.91,-0.32
2.44,-3.60,-2.56
sensor_1: 483,,
sensor_2: 357,,
sensor_3: 225,,
sensor_4: 442,,
sensor_5: 440,,
"",,
-0.18,-0.91,-0.32
1.83,-3.66,-2.20
sensor_1: 480,,
sensor_2: 360,,
sensor_3: 226,,
sensor_4: 443,,
sensor_5: 448,,
"",,
-0.18,-0.92,-0.32
2.08,-3.91,-3.17
sensor_1: 482,,
sensor_2: 360,,
sensor_3: 220,,
sensor_4: 444,,
sensor_5: 448,,
"",,
-0.19,-0.91,-0.33
2.81,-3.30,-3.05
sensor_1: 480,,
sensor_2: 362,,
sensor_3: 228,,
sensor_4: 450,,
sensor_5: 458,,
"",,
-0.18,-0.91,-0.31
2.14,-2.81,-2.26
sensor_1: 489,,
sensor_2: 355,,
sensor_3: 224,,
sensor_4: 443,,
sensor_5: 446,,
"",,
-0.19,-0.91,-0.32
1.89,-4.27,-3.11
sensor_1: 480,,
sensor_2: 362,,
sensor_3: 223,,
sensor_4: 451,,
sensor_5: 440,,
"",,
-0.18,-0.91,-0.31
1.59,-3.66,-2.93
sensor_1: 483,,
sensor_2: 358,,
sensor_3: 222,,
sensor_4: 449,,
sensor_5: 448,,
"",,
-0.19,-0.91,-0.32
0.18,-1.89,-1.10
sensor_1: 482,,
sensor_2: 364,,
sensor_3: 226,,
sensor_4: 446,,
sensor_5: 451,,
"",,
-0.18,-0.91,-0.33
-1.71,-0.79,-1.10
sensor_1: 481,,
sensor_2: 360,,
sensor_3: 220,,
sensor_4: 445,,
sensor_5: 447,,
"",,
-0.17,-0.91,-0.33
1.95,-5.00,-5.98
sensor_1: 476,,
sensor_2: 362,,
sensor_3: 216,,
sensor_4: 444,,
sensor_5: 450,,
"",,
-0.15,-0.92,-0.31
-3.72,-4.76,-5.74
sensor_1: 481,,
sensor_2: 354,,
sensor_3: 228,,
sensor_4: 450,,
sensor_5: 446,,
"",,
-0.13,-0.92,-0.34
1.46,-3.72,-5.31
sensor_1: 478,,
sensor_2: 356,,
sensor_3: 227,,
sensor_4: 448,,
sensor_5: 452,,
"",,
-0.16,-0.91,-0.31
3.05,-2.20,-3.23
sensor_1: 479,,
sensor_2: 355,,
sensor_3: 230,,
sensor_4: 450,,
sensor_5: 448,,
"",,
-0.12,-0.92,-0.32
2.01,-4.82,-3.11
sensor_1: 481,,
sensor_2: 347,,
sensor_3: 223,,
sensor_4: 448,,
sensor_5: 448,,
"",,
-0.11,-0.93,-0.32
1.71,-2.93,-3.48
sensor_1: 479,,
sensor_2: 356,,
sensor_3: 226,,
sensor_4: 444,,
sensor_5: 445,,
"",,
-0.12,-0.93,-0.32
1.89,-3.48,-2.99
sensor_1: 480,,
sensor_2: 352,,
sensor_3: 225,,
sensor_4: 437,,
sensor_5: 449,,
"",,
-0.11,-0.93,-0.31
2.14,-4.88,-2.44
sensor_1: 479,,
sensor_2: 354,,
sensor_3: 225,,
sensor_4: 445,,
sensor_5: 448,,
"",,
-0.12,-0.92,-0.31
0.92,-4.09,-5.13
sensor_1: 481,,
sensor_2: 356,,
sensor_3: 226,,
sensor_4: 450,,
sensor_5: 451,,
"",,
-0.10,-0.94,-0.31
3.60,-3.85,-4.21
sensor_1: 479,,
sensor_2: 363,,
sensor_3: 229,,
sensor_4: 455,,
sensor_5: 456,,
"",,
-0.12,-0.93,-0.32
1.46,-3.05,-2.62
sensor_1: 480,,
sensor_2: 359,,
sensor_3: 224,,
sensor_4: 449,,
sensor_5: 451,,
"",,
-0.11,-0.93,-0.31
1.59,-3.05,-3.11
sensor_1: 480,,
sensor_2: 355,,
sensor_3: 221,,
sensor_4: 444,,
sensor_5: 450,,
"",,
-0.12,-0.93,-0.32
1.71,-3.42,-2.44
sensor_1: 482,,
sensor_2: 355,,
sensor_3: 224,,
sensor_4: 448,,
sensor_5: 447,,
"",,
-0.12,-0.93,-0.31
1.40,-4.33,-4.58
sensor_1: 482,,
sensor_2: 355,,
sensor_3: 221,,
sensor_4: 434,,
sensor_5: 445,,
"",,
-0.12,-0.92,-0.31
2.81,-3.54,-2.69
sensor_1: 481,,
sensor_2: 357,,
sensor_3: 223,,
sensor_4: 446,,
sensor_5: 440,,
"",,
-0.11,-0.93,-0.31
1.04,-2.69,-3.30
sensor_1: 484,,
sensor_2: 358,,
sensor_3: 225,,
sensor_4: 443,,
sensor_5: 454,,
"",,
-0.12,-0.93,-0.31
2.93,-4.21,-1.53
sensor_1: 483,,
sensor_2: 361,,
sensor_3: 234,,
sensor_4: 449,,
sensor_5: 455,,
"",,
-0.10,-0.94,-0.29
3.42,-4.03,-1.28
sensor_1: 480,,
sensor_2: 358,,
sensor_3: 228,,
sensor_4: 449,,
sensor_5: 451,,
"",,
-0.12,-0.93,-0.30
1.46,-3.85,-3.11
sensor_1: 481,,
sensor_2: 359,,
sensor_3: 225,,
sensor_4: 448,,
sensor_5: 447,,
"",,
-0.10,-0.94,-0.32
1.83,-3.72,-2.93
sensor_1: 482,,
sensor_2: 360,,
sensor_3: 225,,
sensor_4: 448,,
sensor_5: 449,,
"",,
-0.15,-0.92,-0.29
1.22,-3.72,-3.60
sensor_1: 478,,
sensor_2: 366,,
sensor_3: 229,,
sensor_4: 448,,
sensor_5: 453,,
"",,
-0.14,-0.92,-0.29
0.55,-3.85,-3.48
sensor_1: 483,,
sensor_2: 358,,
sensor_3: 226,,
sensor_4: 444,,
sensor_5: 443,,
"",,
-0.13,-0.93,-0.31
2.50,-2.87,-2.32
sensor_1: 483,,
sensor_2: 356,,
sensor_3: 224,,
sensor_4: 444,,
sensor_5: 447,,
"",,
-0.12,-0.94,-0.30
0.61,-2.81,-2.69
sensor_1: 477,,
sensor_2: 363,,
sensor_3: 226,,
sensor_4: 454,,
sensor_5: 449,,
"",,
-0.11,-0.93,-0.32
1.04,-3.36,-3.91
sensor_1: 482,,
sensor_2: 348,,
sensor_3: 225,,
sensor_4: 452,,
sensor_5: 449,,
"",,
-0.12,-0.93,-0.31
2.14,-4.15,-2.87
sensor_1: 476,,
sensor_2: 358,,
sensor_3: 223,,
sensor_4: 446,,
sensor_5: 450,,
"",,
-0.12,-0.94,-0.29
2.44,-3.30,-2.69
sensor_1: 478,,
sensor_2: 355,,
sensor_3: 225,,
sensor_4: 445,,
sensor_5: 444,,
"",,
-0.10,-0.94,-0.29
2.99,-3.72,-3.72
sensor_1: 481,,
sensor_2: 351,,
sensor_3: 222,,
sensor_4: 446,,
sensor_5: 454,,
"",,
-0.12,-0.93,-0.29
1.77,-3.36,-3.11
sensor_1: 485,,
sensor_2: 358,,
sensor_3: 225,,
sensor_4: 450,,
sensor_5: 450,,
"",,
-0.11,-0.94,-0.30
2.01,-3.30,-3.54
sensor_1: 484,,
sensor_2: 352,,
sensor_3: 222,,
sensor_4: 445,,
sensor_5: 449,,
"",,
-0.11,-0.93,-0.30
2.01,-3.36,-1.95
sensor_1: 489,,
sensor_2: 353,,
sensor_3: 223,,
sensor_4: 452,,
sensor_5: 451,,
"",,
-0.11,-0.93,-0.29
1.28,-2.50,-4.03
sensor_1: 486,,
sensor_2: 355,,
sensor_3: 225,,
sensor_4: 444,,
sensor_5: 450,,
"",,
-0.11,-0.93,-0.30
0.98,-4.70,-2.99
sensor_1: 485,,
sensor_2: 357,,
sensor_3: 222,,
sensor_4: 445,,
sensor_5: 452,,
"",,
-0.08,-0.95,-0.29
3.36,-3.72,-0.24
sensor_1: 484,,
sensor_2: 362,,
sensor_3: 228,,
sensor_4: 451,,
sensor_5: 456,,
"",,
-0.11,-0.93,-0.30
0.55,-3.91,-3.54
sensor_1: 480,,
sensor_2: 359,,
sensor_3: 227,,
sensor_4: 442,,
sensor_5: 449,,
"",,
-0.09,-0.94,-0.32
1.10,-4.33,-3.60
sensor_1: 484,,
sensor_2: 353,,
sensor_3: 229,,
sensor_4: 449,,
sensor_5: 448,,
"",,
-0.11,-0.94,-0.30
1.71,-3.36,-2.69
sensor_1: 481,,
sensor_2: 352,,
sensor_3: 226,,
sensor_4: 447,,
sensor_5: 453,,
"",,
-0.09,-0.94,-0.30
2.99,-4.15,-0.55
sensor_1: 482,,
sensor_2: 351,,
sensor_3: 225,,
sensor_4: 442,,
sensor_5: 452,,
"",,
-0.11,-0.93,-0.29
1.22,-2.87,-3.23
sensor_1: 482,,
sensor_2: 357,,
sensor_3: 227,,
sensor_4: 442,,
sensor_5: 454,,
"",,
-0.09,-0.95,-0.29
2.69,-4.03,-1.95
sensor_1: 481,,
sensor_2: 361,,
sensor_3: 223,,
sensor_4: 449,,
sensor_5: 453,,
"",,
-0.11,-0.93,-0.28
2.69,-4.64,-2.87
sensor_1: 482,,
sensor_2: 358,,
sensor_3: 225,,
sensor_4: 448,,
sensor_5: 449,,
"",,
-0.11,-0.93,-0.29
2.32,-3.60,-2.50
sensor_1: 484,,
sensor_2: 358,,
sensor_3: 224,,
sensor_4: 443,,
sensor_5: 450,,
"",,
-0.11,-0.93,-0.28
4.27,-4.70,-2.50
sensor_1: 482,,
sensor_2: 354,,
sensor_3: 225,,
sensor_4: 447,,
sensor_5: 452,,
"",,
-0.11,-0.94,-0.29
0.92,-3.91,-3.05
sensor_1: 483,,
sensor_2: 358,,
sensor_3: 231,,
sensor_4: 440,,
sensor_5: 454,,
"",,
